SNP,LD050_ID,PPI,DRUG,chromosome,piQTL_peak,piQTL_left,piQTL_right,piQTL_EFFECTSIZE,piQTL_pvalue,piQTL_FDR,piQTL_locus_id,piQTL_locus_gene,piQTL_locus_description,cis_trans
11929,LD050_2424,MID2_RSN1,noDrug,16,859747,857866,859953,-0.527952764,4.494596699,0.009619348,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11929,LD050_2424,MID2_TPO2,Fluconazole,16,859747,857866,859953,-0.657669408,4.191355352,0.018205468,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11929,LD050_2424,MID2_TPO2,noDrug,16,859747,857866,859953,-0.513969263,4.339982447,0.013363235,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11928,LD050_2424,PLM2_HNM1,5-FC,16,858824,857866,859953,-0.704384677,5.508883362,0.001060878,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11929,LD050_2424,PLM2_HNM1,Fluconazole,16,859747,857866,859953,-0.599733064,4.190347928,0.018239464,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11929,LD050_2424,PLM2_HNM1,Metformin,16,859747,857866,859953,-0.497968179,3.725564902,0.045872862,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11929,LD050_2424,PLM2_HNM1,noDrug,16,859747,857866,859953,-0.756743859,6.472281765,0.000126048,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11928,LD050_2424,PMC1_CTR2,5-FC,16,858824,857866,859953,-0.785257889,5.893459089,0.000453572,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11929,LD050_2424,PMC1_CTR2,Fluconazole,16,859747,857866,859953,-0.602181,3.751604494,0.043664842,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11928,LD050_2424,PMC1_CTR2,noDrug,16,858824,857866,859953,-0.662390707,4.251980969,0.016074389,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11928,LD050_2424,PMC1_GTR2,5-FC,16,858824,857866,859953,-0.775841153,5.999533078,0.000359412,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11928,LD050_2424,PMC1_GTR2,Fluconazole,16,858824,857866,859953,-0.715060675,3.766525636,0.042405475,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11928,LD050_2424,PMC1_GTR2,Metformin,16,858824,857866,859953,-0.506933477,3.8576693,0.035536856,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11928,LD050_2424,PMC1_GTR2,Trifluoperazine,16,858824,857866,859953,-0.792951389,5.688138219,0.00071396,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11928,LD050_2424,PMC1_GTR2,noDrug,16,858824,857866,859953,-0.735850751,5.26212846,0.001822883,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11928,LD050_2424,SNA4_GTR2,5-FC,16,858824,857866,859953,-0.510034512,3.760662801,0.042902184,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11929,LD050_2424,SRO9_DHH1,5-FC,16,859747,857866,859953,-0.611387033,4.248921679,0.016175591,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11929,LD050_2424,SRO9_DHH1,Fluconazole,16,859747,857866,859953,-0.631791953,4.183956103,0.018488909,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11929,LD050_2424,SRO9_DHH1,noDrug,16,859747,857866,859953,-0.619440551,4.789342162,0.005105113,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11927,LD050_2424,SSH1_ERV25,Fluconazole,16,858788,857866,859953,-0.642606292,3.718826318,0.046423563,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11928,LD050_2424,SSH1_ERV25,noDrug,16,858824,857866,859953,-0.634523853,3.856257256,0.035640375,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11928,LD050_2424,TPO1_MID2,5-FC,16,858824,857866,859953,-0.613146285,4.391238626,0.011985304,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11928,LD050_2424,TPO1_MID2,Trifluoperazine,16,858824,857866,859953,-0.608657156,4.598021352,0.007711726,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11928,LD050_2424,TPO1_MID2,noDrug,16,858824,857866,859953,-0.624762791,5.075556141,0.002742882,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11928,LD050_2424,TPO1_TCB2,5-FC,16,858824,857866,859953,-0.691221067,4.708599074,0.006085095,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11928,LD050_2424,TPO1_TCB2,Fluconazole,16,858824,857866,859953,-0.638358161,4.042392683,0.024622037,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11928,LD050_2424,TPO1_TCB2,Trifluoperazine,16,858824,857866,859953,-0.396989332,4.051320121,0.024203711,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11928,LD050_2424,TPO1_TCB2,noDrug,16,858824,857866,859953,-0.57696478,4.659695939,0.006757101,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11928,LD050_2424,TPO1_TPO2,5-FC,16,858824,857866,859953,-0.485215571,3.94880175,0.029670255,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11928,LD050_2424,TPO1_TPO2,Trifluoperazine,16,858824,857866,859953,-0.633761834,4.410115719,0.011511867,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11928,LD050_2424,TPO1_TPO2,noDrug,16,858824,857866,859953,-0.674516237,4.160077288,0.019431156,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11931,LD050_2425,ALO1_UIP4,noDrug,16,860239,860239,860239,-1.217008384,3.765482893,0.042484882,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11931,LD050_2425,ERG11_ACF2,5-FC,16,860239,860239,860239,-1.201058569,4.628820776,0.007216819,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11931,LD050_2425,ERG11_ORM2,5-FC,16,860239,860239,860239,-1.104338848,5.424971672,0.001274696,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11931,LD050_2425,ERG11_ORM2,Trifluoperazine,16,860239,860239,860239,-1.02969757,4.802665279,0.004960893,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11931,LD050_2425,ERG11_ORM2,noDrug,16,860239,860239,860239,-1.149824416,4.366771726,0.012623092,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11931,LD050_2425,ERG27_ACF2,5-FC,16,860239,860239,860239,-1.120965276,3.76608372,0.042440206,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11931,LD050_2425,ERG27_ACF2,noDrug,16,860239,860239,860239,-1.170546478,3.95057562,0.029572271,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11931,LD050_2425,ERV25_UIP4,5-FC,16,860239,860239,860239,-1.448746744,4.945811682,0.003637186,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11931,LD050_2425,FMP45_MEP1,5-FC,16,860239,860239,860239,-1.34670502,4.590432063,0.007834857,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
11931,LD050_2425,FMP45_MID2,5-FC,16,860239,860239,860239,-1.193263084,3.729241688,0.045542604,YPR159W,KRE6,"""Glucosyl hydrolase required for beta1,6-glucan biosynthesis; type II integral membrane protein that localizes to ER ; plasma membrane ; sites of polarized growth and secretory vesicles; functionally redundant with Skn1p; KRE6 has a paralog ; SKN1 ; that arose from the whole genome duplication""",trans
