iteration,overlap_pqtl,overlap_eqtl,overlap_both
9421,26,26,2
9422,23,22,4
9423,18,34,6
9424,22,32,8
9425,25,28,5
9426,18,31,8
9427,19,31,3
9428,22,29,5
9429,25,30,7
9430,26,24,4
9431,25,16,4
9432,23,27,7
9433,27,30,9
9434,28,28,4
9435,26,23,4
9436,25,29,3
9437,31,23,8
9438,22,18,5
9439,24,24,5
9440,23,25,7
9441,32,32,9
9442,22,26,4
9443,20,28,9
9444,21,26,6
9445,19,26,7
9446,25,36,9
9447,20,28,7
9448,22,27,5
9449,15,33,4
9450,23,28,7
9451,27,34,5
9452,31,25,10
9453,20,29,5
9454,30,22,8
9455,33,25,7
9456,29,26,6
9457,19,26,7
9458,21,23,4
9459,34,21,1
9460,36,24,8
9461,32,31,7
9462,25,25,8
9463,20,28,5
9464,29,29,6
9465,30,29,9
9466,24,26,7
9467,28,30,10
9468,29,27,8
9469,23,26,3
9470,33,35,13
9471,26,26,7
9472,31,29,11
9473,30,31,10
9474,22,26,4
9475,25,22,5
9476,27,21,7
9477,23,23,2
9478,18,27,5
9479,25,27,7
9480,27,36,11
9481,21,22,8
9482,27,26,5
9483,30,27,8
9484,21,25,3
9485,21,35,9
9486,32,23,9
9487,34,32,9
9488,25,27,7
9489,19,23,3
9490,20,27,5
9491,29,29,7
9492,29,34,7
9493,18,29,4
9494,19,36,6
9495,24,24,5
9496,25,20,4
9497,19,19,4
9498,20,29,5
9499,26,28,7
9500,28,23,5
9501,31,32,7
9502,31,28,12
9503,28,32,7
9504,34,36,11
9505,39,30,11
9506,21,36,6
9507,22,23,7
9508,22,26,7
9509,31,33,8
9510,19,22,1
9511,19,23,2
9512,22,30,5
9513,29,23,8
9514,32,25,6
9515,32,30,10
9516,18,30,5
9517,31,19,4
9518,19,21,2
9519,22,35,6
9520,29,28,8
9521,25,23,6
9522,20,25,5
9523,30,31,12
9524,20,24,5
9525,26,29,5
9526,22,32,5
9527,20,34,6
9528,25,24,7
9529,22,31,8
9530,20,26,1
9531,22,35,7
9532,24,29,9
9533,26,29,6
9534,23,27,5
9535,25,24,6
9536,19,32,5
9537,23,37,7
9538,24,36,9
9539,21,25,4
9540,23,29,3
9541,29,28,9
9542,29,29,6
9543,17,27,1
9544,28,23,4
9545,33,34,9
9546,26,24,10
9547,33,29,9
9548,33,31,10
9549,30,23,8
9550,22,25,6
9551,24,29,8
9552,24,22,4
9553,29,26,5
9554,22,24,7
9555,30,20,4
9556,29,27,4
9557,20,30,6
9558,31,19,7
9559,31,33,12
9560,23,19,5
9561,23,26,6
9562,26,24,4
9563,22,21,3
9564,32,31,7
9565,18,28,3
9566,31,32,10
9567,24,38,8
9568,24,24,8
9569,27,25,8
9570,32,25,12
9571,21,16,0
9572,30,17,4
9573,27,38,8
9574,21,33,9
9575,25,31,10
9576,22,25,3
9577,24,21,1
9578,23,28,7
9579,28,17,4
9580,33,33,10
9581,26,25,8
9582,26,32,6
9583,31,25,8
9584,20,32,5
9585,29,23,5
9586,30,29,7
9587,22,23,6
9588,26,29,7
9589,26,31,6
9590,27,25,8
9591,32,28,6
9592,29,26,9
9593,26,23,7
9594,29,22,6
9595,24,31,7
9596,19,25,5
9597,26,27,6
9598,28,27,6
9599,27,26,4
9600,31,28,10
9601,27,32,9
9602,25,29,6
9603,29,30,8
9604,23,29,4
9605,24,23,4
9606,29,24,6
9607,25,29,7
9608,32,37,9
9609,18,24,3
9610,27,26,7
9611,25,39,8
9612,27,19,5
9613,33,27,5
9614,25,20,3
9615,21,27,3
9616,25,28,4
9617,26,26,9
9618,27,26,9
9619,23,20,8
9620,18,26,4
9621,27,22,6
9622,29,23,8
9623,22,28,2
9624,31,30,7
9625,32,36,10
9626,29,30,5
9627,23,31,6
9628,25,23,7
9629,22,23,4
9630,25,25,6
9631,25,26,8
9632,19,32,7
9633,24,25,10
9634,31,24,7
9635,26,30,8
9636,29,34,11
9637,21,36,5
9638,33,33,12
9639,25,25,7
9640,31,37,12
9641,23,26,5
9642,26,19,5
9643,27,31,10
9644,27,18,4
9645,24,31,6
9646,22,32,7
9647,24,21,4
9648,21,26,6
9649,24,24,7
9650,25,33,5
9651,26,26,7
9652,20,27,2
9653,33,31,9
9654,30,31,10
9655,28,26,5
9656,22,18,8
9657,22,16,1
9658,26,23,4
9659,31,29,10
9660,29,26,8
9661,31,33,12
9662,29,29,6
9663,19,40,9
9664,34,29,6
9665,21,31,5
9666,31,26,6
9667,27,21,4
9668,26,28,8
9669,28,25,8
9670,26,20,6
9671,30,17,4
9672,29,29,7
9673,27,31,10
9674,27,35,5
9675,26,36,8
9676,24,24,5
9677,15,27,5
9678,26,27,8
9679,27,32,11
9680,24,23,2
9681,23,29,11
9682,26,31,7
9683,33,27,6
9684,18,22,7
9685,25,32,5
9686,31,27,4
9687,22,31,5
9688,21,31,3
9689,22,25,7
9690,30,26,5
9691,25,31,4
9692,23,30,9
9693,26,30,6
9694,23,29,9
9695,29,31,13
9696,23,23,5
9697,24,28,6
9698,21,19,2
9699,20,32,4
9700,21,24,7
9701,19,21,3
9702,18,24,4
9703,30,30,5
9704,22,27,7
9705,27,28,5
9706,28,18,7
9707,19,31,4
9708,31,24,9
9709,21,25,7
9710,23,24,4
9711,24,17,0
9712,29,31,15
9713,13,24,1
9714,35,22,7
9715,20,26,4
9716,24,21,6
9717,23,21,3
9718,21,27,5
9719,22,24,6
9720,29,25,4
9721,17,35,7
9722,17,22,3
9723,26,32,6
9724,24,29,8
9725,19,32,6
9726,26,24,6
9727,20,31,5
9728,18,27,0
9729,29,30,4
9730,23,36,7
9731,24,28,10
9732,26,35,8
9733,25,27,5
9734,22,30,4
9735,30,26,5
9736,29,28,7
9737,22,25,7
9738,24,20,5
9739,28,25,8
9740,25,28,4
9741,27,23,5
9742,19,35,6
9743,19,23,4
9744,32,41,12
9745,19,29,8
9746,29,27,7
9747,20,30,6
9748,16,23,5
9749,28,25,5
9750,25,32,8
9751,14,28,3
9752,20,25,8
9753,33,32,9
9754,19,28,9
9755,20,29,3
9756,29,31,8
9757,19,26,6
9758,20,27,3
9759,25,29,8
9760,28,32,6
9761,34,18,5
9762,26,26,6
9763,21,22,6
9764,19,29,3
9765,25,29,6
9766,21,23,5
9767,26,38,7
9768,14,28,5
9769,22,29,7
9770,19,26,6
9771,24,28,6
9772,21,22,4
9773,24,31,9
9774,26,30,6
9775,28,24,8
9776,19,27,3
9777,32,27,11
9778,26,26,6
9779,23,19,2
9780,27,21,6
9781,27,26,7
9782,27,32,8
9783,27,28,8
9784,16,28,2
9785,27,27,8
9786,29,22,7
9787,33,31,9
9788,24,42,8
9789,31,32,10
9790,34,24,6
9791,24,27,5
9792,26,23,4
9793,27,26,9
9794,16,30,3
9795,30,29,10
9796,20,21,2
9797,27,20,2
9798,18,21,3
9799,22,24,6
9800,29,29,7
9801,20,38,8
9802,16,24,4
9803,19,24,3
9804,25,19,5
9805,15,23,4
9806,27,21,5
9807,26,29,8
9808,22,30,7
9809,23,30,6
9810,17,25,3
9811,28,32,7
9812,28,26,7
9813,25,32,5
9814,21,32,8
9815,17,26,3
9816,26,32,10
9817,23,22,3
9818,28,26,5
9819,18,24,4
9820,25,24,3
9821,26,30,4
9822,26,28,8
9823,25,31,10
9824,30,27,7
9825,26,28,9
9826,20,33,4
9827,27,28,5
9828,26,33,8
9829,27,24,4
9830,21,20,6
9831,34,33,12
9832,23,26,5
9833,20,15,3
9834,33,32,8
9835,33,33,8
9836,18,30,5
9837,22,28,4
9838,18,26,4
9839,19,29,4
9840,27,20,6
9841,24,24,2
9842,23,26,4
9843,24,25,5
9844,24,28,5
9845,27,21,4
9846,25,24,2
9847,23,21,7
9848,18,31,6
9849,25,32,9
9850,20,23,4
9851,22,29,8
9852,22,33,7
9853,24,24,5
9854,25,29,10
9855,15,22,2
9856,20,25,3
9857,28,30,11
9858,28,33,7
9859,24,31,6
9860,26,23,5
9861,23,22,4
9862,28,39,6
9863,25,30,8
9864,28,29,4
9865,28,27,5
9866,22,23,6
9867,18,21,5
9868,23,36,8
9869,23,26,8
9870,31,28,9
9871,17,26,3
9872,17,21,2
9873,22,35,7
9874,18,30,4
9875,27,29,6
9876,23,21,4
9877,28,24,10
9878,27,32,10
9879,20,25,0
9880,23,35,9
9881,27,26,5
9882,26,30,4
9883,27,24,7
9884,27,38,8
9885,29,23,5
9886,21,30,7
9887,28,22,4
9888,26,24,9
9889,25,17,4
9890,26,25,3
9891,28,30,7
9892,30,31,9
9893,25,25,7
9894,28,25,9
9895,28,33,10
9896,28,24,6
9897,32,20,7
9898,23,26,9
9899,22,33,5
9900,18,26,7
9901,25,19,2
9902,21,26,6
9903,14,31,3
9904,30,18,6
9905,27,25,2
9906,29,28,9
9907,20,33,4
9908,25,25,5
9909,18,24,5
9910,23,30,7
9911,20,19,1
9912,26,29,6
9913,24,15,3
9914,28,29,7
9915,29,26,7
9916,31,36,8
9917,25,27,8
9918,21,30,7
9919,24,23,3
9920,23,33,6
9921,29,24,5
9922,19,27,4
9923,30,35,12
9924,20,34,3
9925,22,30,6
9926,18,32,7
9927,28,20,5
9928,24,21,3
9929,26,24,7
9930,18,35,3
9931,24,20,5
9932,21,20,7
9933,22,28,4
9934,30,24,9
9935,26,31,5
9936,20,26,5
9937,24,35,8
9938,18,22,3
9939,20,22,6
9940,21,20,2
9941,27,32,7
9942,27,26,4
9943,23,24,3
9944,31,28,12
9945,25,29,6
9946,20,19,6
9947,23,26,6
9948,32,33,6
9949,17,28,3
9950,31,24,5
9951,29,21,3
9952,15,34,6
9953,20,28,4
9954,26,25,5
9955,26,18,4
9956,26,21,2
9957,21,30,4
9958,25,27,3
9959,15,32,6
9960,25,29,5
9961,32,23,5
9962,25,28,5
9963,16,27,6
9964,30,25,10
9965,27,30,7
9966,25,29,6
9967,27,25,6
9968,16,29,3
9969,23,28,3
9970,16,24,3
9971,20,24,6
9972,20,21,3
9973,31,33,8
9974,38,28,11
9975,17,30,5
9976,25,28,9
9977,31,26,8
9978,29,35,13
9979,23,29,7
9980,20,33,8
9981,23,20,3
9982,23,31,5
9983,16,29,4
9984,30,30,8
9985,26,33,11
9986,27,32,8
9987,17,24,1
9988,20,31,5
9989,25,26,5
9990,19,25,2
9991,28,18,3
9992,30,29,8
9993,27,24,7
9994,21,21,5
9995,25,26,10
9996,25,33,6
9997,23,31,7
9998,26,29,5
9999,24,27,7
10000,23,25,8
