SNP	chromosome	pos	left_pos	right_pos
7780	12	379634	369495	384824
7781	12	379693	368150	384824
7782	12	379794	369495	384824
7783	12	379800	369495	384824
7784	12	379874	367673	384824
7785	12	379915	369495	384824
7786	12	379925	364406	384824
7787	12	380248	369495	384824
7788	12	380270	364988	384824
7789	12	380619	369495	384824
7790	12	381157	369495	384824
7791	12	381256	369495	384824
7792	12	381370	369495	384824
7793	12	381823	369873	384824
7794	12	381898	369495	384824
7795	12	381902	369495	384824
7796	12	381911	369873	384824
7797	12	382117	369873	384824
7798	12	382258	369873	384824
7799	12	382278	371279	384824
7800	12	382340	371279	384824
7801	12	382385	371279	384824
7802	12	382405	371279	384824
7803	12	383137	371279	384824
7804	12	383826	369873	387634
7805	12	384824	372955	387634
7806	12	386305	384824	386305
7807	12	387634	383826	388695
7808	12	388695	387634	388695
7809	12	394590	394590	401564
7810	12	397486	394590	401564
7811	12	397605	394590	401564
7812	12	399145	394590	401564
7813	12	401564	394590	408660
7814	12	407847	401564	417289
7815	12	408660	401564	417956
7816	12	411161	407847	420304
7817	12	413007	407847	420304
7818	12	413638	407847	420304
7819	12	414413	407847	420304
7820	12	415279	407847	420304
7821	12	415537	407847	420304
7822	12	416026	407847	420304
7823	12	416918	407847	420304
7824	12	417289	407847	420304
7825	12	417956	408660	423791
7826	12	418313	411161	423791
7827	12	418844	411161	423791
7828	12	418928	411161	423791
7829	12	419081	411161	423791
7830	12	419261	411161	423791
7831	12	419264	411161	423791
7832	12	420304	411161	425540
7833	12	423554	423554	423554
7834	12	423791	417956	433534
7835	12	425418	420304	443164
7836	12	425540	420304	443164
7837	12	426662	426662	426662
7838	12	430049	423791	443164
7839	12	431739	423791	443164
7840	12	431754	423791	443164
7841	12	433534	423791	443164
7842	12	433955	425418	443164
7843	12	439038	425418	443164
7844	12	440337	430049	443164
7845	12	440342	430049	443164
7846	12	440358	425540	443164
7847	12	440640	425418	443164
7848	12	441152	425418	443164
7849	12	441523	441523	441523
7850	12	441612	425418	443164
7851	12	441632	425418	443164
7852	12	441706	425418	443164
7853	12	442034	425418	443164
7854	12	442615	425418	443164
7855	12	442798	430049	443164
7856	12	442818	433534	443164
7857	12	442845	430049	443164
7858	12	442873	425418	443164
7859	12	443030	425418	443164
7860	12	443164	425418	443164
7861	12	448368	448368	493255
7862	12	449184	448368	491881
7863	12	449482	448368	501734
7864	12	449594	449594	449594
7865	12	449594	449594	449594
7866	12	450044	448368	502343
7867	12	451397	448368	502343
7868	12	451522	451522	451522
7869	12	451539	451539	451539
7870	12	460659	448368	505016
7871	12	460676	460676	460676
7872	12	460676	460676	460676
7873	12	460678	460678	460678
7874	12	490980	448368	505016
7875	12	491862	448368	505016
7876	12	491877	448368	505016
7877	12	491881	448368	505016
7878	12	493255	448368	506655
7879	12	494431	449482	506655
7880	12	494834	449482	506655
7881	12	497319	449482	505016
7882	12	498059	449482	506655
7883	12	498728	449482	506655
7884	12	500001	449482	508853
7885	12	501100	450044	509982
7886	12	501110	450044	509982
7887	12	501203	450044	509982
7888	12	501434	449482	509982
7889	12	501512	449482	509982
7890	12	501527	449482	509982
7891	12	501576	450044	509982
7892	12	501622	450044	509982
7893	12	501644	450044	509982
7894	12	501701	450044	509982
7895	12	501734	449482	509982
7896	12	502343	450044	509982
7897	12	503313	460659	509982
7898	12	504262	460659	510268
7899	12	505016	460659	510268
7900	12	506655	493255	510268
7901	12	508853	500001	512394
7902	12	509786	501100	512394
7903	12	509982	501100	512394
7904	12	510241	506655	510268
7905	12	510268	504262	511884
7906	12	510429	510429	510429
7907	12	511533	511533	512394
7908	12	511548	511533	512394
7909	12	511773	508853	512394
7910	12	511884	508853	512394
7911	12	511957	508853	512394
7912	12	512394	508853	514437
7913	12	514437	512394	518231
7914	12	514956	514437	515351
7915	12	514965	514437	515351
7916	12	515006	514437	515351
7917	12	515351	514437	518231
7918	12	518231	514437	520399
7919	12	520399	518231	520399
7920	12	528235	528235	530174
7921	12	528800	528235	530174
7922	12	530174	528235	530174
7923	12	536833	536833	543480
7924	12	537339	536833	543736
7925	12	537571	536833	545673
7926	12	543141	536833	552743
7927	12	543480	536833	552743
7928	12	543544	537339	552743
7929	12	543736	537339	552743
7930	12	543764	543736	543764
7931	12	545567	543141	553802
7932	12	545673	537571	553802
7933	12	545933	545933	545933
7934	12	546061	543141	553802
7935	12	546355	543141	553802
7936	12	547680	547680	547680
7937	12	548125	543141	553802
7938	12	548327	543141	553802
7939	12	548452	543141	553802
7940	12	548551	543141	553802
7941	12	548902	543141	553802
7942	12	549297	543141	553802
7943	12	550608	543141	553802
7944	12	551811	543141	557450
7945	12	552053	543141	557450
7946	12	552056	543141	557450
7947	12	552707	552707	552743
7948	12	552708	552708	552708
7949	12	552741	548125	553802
7950	12	552743	543141	557933
7951	12	553350	545567	560481
7952	12	553633	545567	560481
7953	12	553701	545567	560481
7954	12	553702	553702	553702
7955	12	553802	545567	560481
7956	12	555317	551811	560481
7957	12	556335	551811	563476
7958	12	556427	551811	563476
7959	12	556610	551811	563476
7960	12	556749	551811	563498
7961	12	556961	551811	563498
7962	12	557450	551811	563498
7963	12	557933	552743	563498
7964	12	559220	555317	560481
7965	12	559220	559220	559220
7966	12	560481	553350	563498
7967	12	560601	556610	560601
7968	12	563476	556335	570923
7969	12	563492	556749	568225
7970	12	563498	556749	568225
7971	12	563504	563476	563504
7972	12	563514	563514	563514
7973	12	563530	563530	563530
7974	12	567889	563476	576167
7975	12	568017	568017	568017
7976	12	568225	563476	576167
7977	12	569918	563476	576167
7978	12	569926	563476	576167
7979	12	570032	563476	576167
7980	12	570630	563476	576167
7981	12	570792	563476	576167
7982	12	570843	563476	576167
7983	12	570923	563476	576167
7984	12	572030	567889	576167
7985	12	574586	567889	586321
7986	12	575797	567889	589446
7987	12	576016	567889	589446
7988	12	576037	567889	589446
7989	12	576167	567889	592679
7990	12	578337	574586	601489
7991	12	581840	574586	603024
7992	12	582503	574586	603024
7993	12	583133	574586	603024
7994	12	583478	574586	603024
7995	12	583525	574586	603024
7996	12	586321	574586	604413
7997	12	589446	575797	604413
7998	12	591195	578337	606111
7999	12	591943	578337	606111
8000	12	592679	576167	606111
8001	12	599102	578337	606111
8002	12	599143	578337	606111
8003	12	599195	581840	604413
8004	12	599206	578337	606111
8005	12	599986	578337	606111
8006	12	601489	578337	607324
8007	12	603024	581840	607324
8008	12	604413	586321	609627
8009	12	605674	605674	605674
8010	12	605678	605678	605678
8011	12	606111	591195	609627
8012	12	607318	601489	609627
8013	12	607324	601489	609627
8014	12	608102	604413	609627
8015	12	609483	604413	609627
8016	12	609627	604413	609627
8017	12	614130	614130	622770
8018	12	616786	614130	622770
8019	12	618828	614130	626279
8020	12	620961	614130	626279
8021	12	621603	614130	626279
8022	12	622770	614130	626279
8023	12	625064	625064	625064
8024	12	626279	618828	627996
8025	12	627996	626279	643160
8026	12	629746	627996	643160
8027	12	630550	627996	645539
8028	12	630568	627996	645539
8029	12	632011	627996	645539
8030	12	632062	627996	645078
8031	12	632596	627996	645539
8032	12	634602	627996	647722
8033	12	641311	641311	641311
8034	12	642387	627996	657609
8035	12	642476	627996	657609
8036	12	642557	627996	657609
8037	12	643160	627996	657609
8038	12	645078	632011	657609
8039	12	645231	645231	645231
8040	12	645539	630550	657609
8041	12	646385	646385	646385
8042	12	646861	634602	657609
8043	12	647722	634602	657609
8044	12	649862	642387	657609
8045	12	657609	642387	657609
8046	12	659849	659849	670660
8047	12	662007	659849	678427
8048	12	662318	659849	678427
8049	12	662710	659849	678427
8050	12	662864	659849	678427
8051	12	663839	659849	678427
8052	12	666390	659849	680499
8053	12	669186	659849	680499
8054	12	670660	659849	680499
8055	12	676313	662007	683588
8056	12	677490	662007	690249
8057	12	677608	662007	690249
8058	12	677814	662007	690249
8059	12	677906	662007	690249
8060	12	677957	662007	690249
8061	12	678277	662007	690249
8062	12	678427	662007	690249
8063	12	680499	666390	695501
8064	12	681175	676313	695501
8065	12	683001	676313	702677
8066	12	683571	676313	702677
8067	12	683588	676313	702677
8068	12	687604	687604	687605
8069	12	687605	687604	687605
8070	12	687837	677490	695501
8071	12	690249	677490	702677
8072	12	694457	681175	703407
8073	12	695013	695013	695013
8074	12	695501	680499	703407
8075	12	696960	696960	696960
8076	12	702459	683001	705727
8077	12	702677	683001	705727
8078	12	703407	694457	705727
8079	12	704451	703407	705727
8080	12	705727	702459	715889
8081	12	708038	705727	718170
8082	12	712324	708038	724833
8083	12	714326	705727	725191
8084	12	714987	708038	725191
8085	12	715889	705727	725191
8086	12	718114	718114	718114
8087	12	718170	708038	725191
8088	12	719563	712324	725191
8089	12	720586	714987	720586
8090	12	722835	714326	728083
8091	12	723209	723209	723209
8092	12	723591	712324	728585
8093	12	724118	712324	728585
8094	12	724131	712324	728585
8095	12	724603	724603	724833
8096	12	724833	712324	728585
8097	12	725191	714326	728585
8098	12	727931	722835	738039
8099	12	728083	722835	738039
8100	12	728585	723591	738039
8101	12	732202	727931	749514
8102	12	732854	727931	754859
8103	12	736985	727931	754859
8104	12	737369	727931	754859
8105	12	737776	727931	749514
8106	12	737804	727931	749514
8107	12	738039	727931	749514
8108	12	740250	732202	754859
8109	12	745383	732202	754859
8110	12	745735	732202	754859
8111	12	746392	732202	754859
8112	12	747836	732202	754859
8113	12	749514	732202	760199
8114	12	754317	736985	760199
8115	12	754859	732854	761323
8116	12	759605	749514	773247
8117	12	759848	749514	773247
8118	12	760199	749514	773247
8119	12	761323	754859	773247
8120	12	762125	759605	773247
8121	12	764143	759605	777907
8122	12	764529	759605	773247
8123	12	767196	759605	777907
8124	12	767243	759605	777907
8125	12	767244	759605	777907
8126	12	767420	759848	777907
8127	12	768577	759605	777907
8128	12	771718	759605	777907
8129	12	772090	759605	777907
8130	12	773247	759605	777907
8131	12	777907	764143	777907
8132	12	780981	780981	780981
8133	12	783721	783721	791308
8134	12	790027	783721	801531
8135	12	791308	783721	807037
8136	12	792599	792599	792599
8137	12	792610	792610	792610
8138	12	793124	793124	793124
8139	12	793293	790027	807547
8140	12	793991	790027	807547
8141	12	793992	790027	807547
8142	12	794006	790027	807547
8143	12	794008	790027	807547
8144	12	795548	790027	807547
8145	12	795940	790027	807547
8146	12	796814	791308	807547
8147	12	797168	790027	807547
8148	12	797270	791308	807547
8149	12	797292	790027	807547
8150	12	797300	790027	807547
8151	12	798846	790027	807547
8152	12	800565	791308	807547
8153	12	800855	791308	807547
8154	12	801096	790027	807547
8155	12	801531	790027	807547
8156	12	803026	791308	807547
8157	12	803607	791308	807547
8158	12	804626	791308	807547
8159	12	804630	791308	807547
8160	12	804633	791308	807547
8161	12	805260	791308	807547
8162	12	806743	791308	809527
8163	12	807037	791308	809527
8164	12	807508	793293	809527
8165	12	807547	793293	809527
8166	12	809527	806743	811797
8167	12	811797	809527	825661
8168	12	818383	818383	818386
8169	12	818384	818384	818384
8170	12	818386	811797	818386
8171	12	822760	811797	825661
8172	12	824912	811797	825661
8173	12	825661	811797	825661
8174	12	827961	827961	827963
8175	12	827962	827961	827963
8176	12	827963	827961	827963
8177	12	828754	828754	832184
8178	12	829417	829417	829417
8179	12	829417	829417	829417
8180	12	829443	828754	837460
8181	12	829553	828754	838168
8182	12	829993	828754	838168
8183	12	831532	828754	838168
8184	12	832184	828754	838168
8185	12	836320	829443	838168
8186	12	836321	829443	838168
8187	12	837460	829443	842368
8188	12	838168	829553	846897
8189	12	840314	837460	854833
8190	12	840557	837460	854833
8191	12	842368	837460	854833
8192	12	843076	838168	860877
8193	12	843963	838168	860877
8194	12	845781	845781	845781
8195	12	846897	838168	860877
8196	12	849244	840314	860877
8197	12	853997	840314	860877
8198	12	854833	840314	860877
8199	12	859419	843076	863920
8200	12	860244	843963	867397
8201	12	860259	843963	867397
8202	12	860877	843076	867397
8203	12	862519	859419	869357
8204	12	862720	859419	869357
8205	12	863920	859419	872449
8206	12	867397	860244	874900
8207	12	868297	862519	876059
8208	12	869357	862519	876059
8209	12	871085	863920	876059
8210	12	871998	863920	876059
8211	12	871999	863920	876059
8212	12	872037	863920	876059
8213	12	872065	863920	876059
8214	12	872449	863920	876059
8215	12	873601	867397	876059
8216	12	873624	867397	876059
8217	12	873653	873653	873653
8218	12	873682	872449	874900
8219	12	873750	867397	876059
8220	12	874900	867397	876059
8221	12	876059	868297	876059
8222	12	879953	879953	888202
8223	12	885015	879953	892506
8224	12	885953	879953	895625
8225	12	885965	879953	895625
8226	12	886192	879953	895625
8227	12	888202	879953	896923
8228	12	888655	885953	888738
8229	12	888706	885953	892506
8230	12	888738	885015	892960
8231	12	892496	885015	901592
8232	12	892506	885015	901592
8233	12	892960	885953	901592
8234	12	893418	885953	901592
8235	12	893539	885953	903048
8236	12	894077	885953	906577
8237	12	894613	885953	914107
8238	12	895625	885953	919734
8239	12	896144	888202	919734
8240	12	896189	888202	919734
8241	12	896923	888202	923862
8242	12	897975	892496	923234
8243	12	898095	892496	923862
8244	12	899065	892496	925356
8245	12	899557	892496	925356
8246	12	899794	892496	925356
8247	12	899835	892496	925356
8248	12	899898	892496	925356
8249	12	900301	892496	925356
8250	12	900312	892496	925356
8251	12	901022	892496	925356
8252	12	901592	892496	925356
8253	12	903048	893539	925356
8254	12	903643	894077	925356
8255	12	903722	894077	925356
8256	12	903918	894613	930981
8257	12	906577	894077	930981
8258	12	907052	894613	930981
8259	12	908556	894613	933520
8260	12	910090	894613	933520
8261	12	910376	894613	933520
8262	12	910442	894613	933520
8263	12	910650	895625	933520
8264	12	911265	894613	933520
8265	12	911416	895625	933520
8266	12	912464	895625	930981
8267	12	913066	894613	933520
8268	12	913703	895625	933520
8269	12	914107	894613	935473
8270	12	914385	895625	933520
8271	12	917649	895625	936436
8272	12	919644	895625	939253
8273	12	919734	895625	936436
8274	12	923234	896923	940331
8275	12	923862	896923	940331
8276	12	924538	899065	940331
8277	12	925356	899065	940331
8278	12	928273	912464	930981
8279	12	930981	903918	948003
8280	12	932584	913066	948003
8281	12	933520	908556	950296
8282	12	934838	917649	950296
8283	12	935473	914107	950296
8284	12	936436	917649	950296
8285	12	939253	919644	950296
8286	12	940331	923234	950296
8287	12	948003	930981	950296
8288	12	950296	933520	950296
8289	12	954167	954167	956536
8290	12	954228	954167	956536
8291	12	954254	954167	956536
8292	12	954366	954167	956536
8293	12	954459	954167	956536
8294	12	954658	954167	956536
8295	12	954827	954167	956536
8296	12	954850	954167	956536
8297	12	954897	954167	956536
8298	12	956127	954167	971945
8299	12	956153	954167	971945
8300	12	956170	954167	970600
8301	12	956536	954167	971945
8302	12	960254	956127	976001
8303	12	961463	956127	976001
8304	12	963499	956153	971945
8305	12	963579	956127	976001
8306	12	968660	956127	987293
8307	12	970600	956127	987293
8308	12	971945	956127	985083
8309	12	972944	960254	987293
8310	12	972987	960254	987293
8311	12	974822	968660	987293
8312	12	974945	963579	987293
8313	12	974973	961463	990758
8314	12	975612	974822	986469
8315	12	975675	968660	990758
8316	12	976001	960254	990758
8317	12	981461	981461	981461
8318	12	981527	981527	981527
8319	12	981700	968660	987293
8320	12	982986	968660	994744
8321	12	983190	968660	994744
8322	12	985083	968660	997999
8323	12	986295	968660	997999
8324	12	986346	968660	997999
8325	12	986367	968660	997999
8326	12	986469	970600	997999
8327	12	986654	970600	997999
8328	12	987115	968660	997999
8329	12	987151	974822	990758
8330	12	987160	970600	997999
8331	12	987293	968660	997999
8332	12	990758	974973	1000830
8333	12	992990	983190	1001659
8334	12	993259	982986	1001659
8335	12	994340	986295	1001659
8336	12	994744	982986	1001659
8337	12	997999	985083	1001659
8338	12	1000559	990758	1005023
8339	12	1000830	990758	1006629
8340	12	1001659	992990	1009163
8341	12	1002243	1000559	1002243
8342	12	1005023	1000559	1010871
8343	12	1006042	1005023	1009163
8344	12	1006047	1005023	1009163
8345	12	1006048	1006048	1006048
8346	12	1006048	1006048	1006048
8347	12	1006086	1005023	1010871
8348	12	1006283	1005023	1010871
8349	12	1006293	1005023	1010871
8350	12	1006308	1005023	1010871
8351	12	1006331	1001659	1010871
