SNP,SNP_marker,exact_pQTL_overlap,exact_eQTL_overlap,exact_both_overlap,colocal_pQTL_overlap,colocal_eQTL_overlap,colocal_both_overlap,Is_actual_piQTL
7343,chr11:591628,False,False,False,False,True,False,False
7344,chr11:591788,False,False,False,False,True,False,False
7345,chr11:596580,False,False,False,False,True,False,False
7346,chr11:596725,False,False,False,False,True,False,False
7347,chr11:601153,False,False,False,False,True,False,False
7348,chr11:604648,False,False,False,False,True,False,False
7349,chr11:605055,False,False,False,False,True,False,False
7350,chr11:608767,False,False,False,False,False,False,False
7351,chr11:611233,False,False,False,False,False,False,False
7352,chr11:612533,False,False,False,False,False,False,False
7353,chr11:613347,False,False,False,False,False,False,False
7354,chr11:613967,False,False,False,False,False,False,False
7355,chr11:614444,False,False,False,False,False,False,False
7356,chr11:614658,False,False,False,False,False,False,False
7357,chr11:615691,False,False,False,False,False,False,False
7358,chr11:615692,False,False,False,False,False,False,False
7359,chr11:615824,False,False,False,True,True,True,False
7360,chr11:615867,False,False,False,True,True,True,False
7361,chr11:618029,False,False,False,True,True,True,False
7362,chr11:618311,False,False,False,True,True,True,False
7363,chr11:620156,False,False,False,True,True,True,False
7364,chr11:620157,False,False,False,True,True,True,False
7365,chr11:620182,False,False,False,True,True,True,False
7366,chr11:620666,False,False,False,True,True,True,False
7367,chr11:620743,False,False,False,True,True,True,False
7368,chr11:621046,False,False,False,True,True,True,False
7369,chr11:621088,False,False,False,True,True,True,False
7370,chr11:622127,False,False,False,True,True,True,False
7371,chr11:622853,False,False,False,True,True,True,False
7372,chr11:624002,False,False,False,True,True,True,False
7373,chr11:624345,True,False,False,True,True,True,False
7374,chr11:625615,False,False,False,True,True,True,False
7375,chr11:626209,False,False,False,True,True,True,False
7376,chr11:626281,False,False,False,True,True,True,False
7386,chr11:632234,False,False,False,True,True,True,False
7387,chr11:635468,False,False,False,False,False,False,False
7388,chr11:635532,True,False,False,True,True,True,False
7389,chr11:635886,True,False,False,True,True,True,False
7390,chr11:639035,False,False,False,True,True,True,False
7391,chr11:639322,False,False,False,True,True,True,False
7392,chr11:640812,False,True,False,True,True,True,False
7393,chr11:640835,False,False,False,True,True,True,False
7394,chr11:641153,False,False,False,True,True,True,False
7395,chr11:642681,False,False,False,True,True,True,False
7396,chr11:642730,True,False,False,True,True,True,False
7397,chr11:642823,False,False,False,True,True,True,False
7398,chr11:642975,False,False,False,True,True,True,False
7399,chr11:643961,False,False,False,True,True,True,False
7400,chr11:644027,False,False,False,True,True,True,False
7401,chr11:644029,False,False,False,True,True,True,False
7402,chr11:644496,False,False,False,True,False,False,False
7403,chr11:644727,False,False,False,True,False,False,False
7404,chr11:644791,False,False,False,True,False,False,False
7405,chr11:645157,False,False,False,True,False,False,False
7406,chr11:645162,False,False,False,True,False,False,False
7407,chr11:666348,False,False,False,False,False,False,False
7408,chr11:666379,False,False,False,False,False,False,False
7409,chr11:666390,False,False,False,False,False,False,False
7410,chr11:666404,False,False,False,False,False,False,False
7411,chr11:666412,False,False,False,False,False,False,False
7412,chr11:666420,False,False,False,False,False,False,False
7413,chr11:666421,False,False,False,False,False,False,False
7414,chr11:666462,False,False,False,False,False,False,False
7415,chr11:666468,False,False,False,False,False,False,False
7416,chr11:666492,False,False,False,False,False,False,False
7417,chr11:666493,False,False,False,False,False,False,False
7418,chr11:666499,False,False,False,False,False,False,False
7419,chr11:666544,False,False,False,False,False,False,False
7420,chr12:11408,False,False,False,False,False,False,False
7421,chr12:13769,False,False,False,True,False,False,False
7422,chr12:13781,True,False,False,True,False,False,False
7423,chr12:13782,False,False,False,True,False,False,False
7424,chr12:13790,False,False,False,True,False,False,False
7425,chr12:13802,False,False,False,True,False,False,False
7426,chr12:13808,False,False,False,True,False,False,False
7427,chr12:14310,False,False,False,True,False,False,False
7428,chr12:17131,False,False,False,True,False,False,False
7429,chr12:18624,False,False,False,True,False,False,False
7430,chr12:19930,True,False,False,True,False,False,True
7432,chr12:19933,False,False,False,False,False,False,False
7433,chr12:20883,False,False,False,True,True,True,False
7434,chr12:21370,False,False,False,True,True,True,False
7435,chr12:21837,False,False,False,True,True,True,False
7436,chr12:23264,True,False,False,True,True,True,False
7437,chr12:24735,True,False,False,True,True,True,False
7438,chr12:25742,True,False,False,True,True,True,False
7439,chr12:25817,False,False,False,True,True,True,False
7440,chr12:26505,False,False,False,True,True,True,False
7441,chr12:26817,False,False,False,True,True,True,False
7442,chr12:26922,True,True,True,True,True,True,False
7443,chr12:26956,False,False,False,True,True,True,False
7444,chr12:27753,False,False,False,True,True,True,False
7445,chr12:27767,False,False,False,True,True,True,False
7446,chr12:29949,False,False,False,True,True,True,False
7447,chr12:32580,True,False,False,True,True,True,False
7448,chr12:35196,True,False,False,True,True,True,False
7449,chr12:35207,False,False,False,True,True,True,False
7450,chr12:35238,False,False,False,True,True,True,False
7451,chr12:35979,False,False,False,True,True,True,False
7452,chr12:37321,False,False,False,True,True,True,False
7453,chr12:37449,False,False,False,True,True,True,False
7454,chr12:37552,False,False,False,True,True,True,False
7455,chr12:37884,False,False,False,True,True,True,True
7456,chr12:43295,True,False,False,True,True,True,False
7457,chr12:47158,False,False,False,True,True,True,False
7458,chr12:50531,False,False,False,True,True,True,False
7459,chr12:52687,False,True,False,False,True,False,False
7460,chr12:53269,False,False,False,False,True,False,False
7461,chr12:63616,False,False,False,False,True,False,False
7462,chr12:63644,False,False,False,False,True,False,False
7463,chr12:65441,False,False,False,False,True,False,False
7464,chr12:66619,False,False,False,False,False,False,False
7465,chr12:66967,False,False,False,False,True,False,False
7466,chr12:69396,False,False,False,False,True,False,False
7467,chr12:70019,False,False,False,False,True,False,False
7468,chr12:70124,False,False,False,False,True,False,False
7469,chr12:70508,False,False,False,False,True,False,False
7470,chr12:71641,False,False,False,False,True,False,False
7471,chr12:72520,False,False,False,False,True,False,False
7472,chr12:72632,False,False,False,False,True,False,False
7473,chr12:72756,False,False,False,False,True,False,False
7474,chr12:73366,False,False,False,False,True,False,False
7475,chr12:73718,False,False,False,False,True,False,False
7476,chr12:73752,False,False,False,False,True,False,False
7477,chr12:75931,False,False,False,False,True,False,False
7478,chr12:80985,False,False,False,False,True,False,False
7479,chr12:80987,False,False,False,False,True,False,False
7480,chr12:80989,False,False,False,False,True,False,False
7481,chr12:82740,False,False,False,True,True,True,True
7482,chr12:84031,False,False,False,True,True,True,False
7483,chr12:84341,True,False,False,True,True,True,False
7484,chr12:87080,True,False,False,True,False,False,True
7485,chr12:87275,False,False,False,True,False,False,False
7486,chr12:91612,False,False,False,False,False,False,False
7487,chr12:91629,False,False,False,False,False,False,False
7488,chr12:92092,False,False,False,False,False,False,False
7489,chr12:92095,False,False,False,False,False,False,False
7490,chr12:92100,False,False,False,False,False,False,False
7491,chr12:92115,False,False,False,False,False,False,False
7492,chr12:92163,False,False,False,False,False,False,False
7493,chr12:92233,False,False,False,False,False,False,False
7494,chr12:92362,False,False,False,False,False,False,False
7495,chr12:92405,False,False,False,False,False,False,False
7496,chr12:92490,False,False,False,False,False,False,False
7497,chr12:92533,False,False,False,True,True,True,False
7498,chr12:92726,False,False,False,True,True,True,False
7499,chr12:92800,False,False,False,True,True,True,False
7500,chr12:93045,True,False,False,True,True,True,False
7501,chr12:93418,False,False,False,True,True,True,False
7502,chr12:95610,False,False,False,True,True,True,False
7503,chr12:97108,True,False,False,True,False,False,False
7504,chr12:97129,False,False,False,False,False,False,False
7505,chr12:97147,True,False,False,True,False,False,False
7506,chr12:97153,False,False,False,True,False,False,False
7507,chr12:97159,True,False,False,True,False,False,False
7508,chr12:98701,False,False,False,False,True,False,False
7509,chr12:100464,False,False,False,False,True,False,False
7510,chr12:102249,False,False,False,False,True,False,False
7511,chr12:102251,False,False,False,False,True,False,False
7512,chr12:103019,False,False,False,False,True,False,False
7513,chr12:103659,False,False,False,False,False,False,False
7514,chr12:103886,False,False,False,False,False,False,False
7515,chr12:105616,False,False,False,False,False,False,False
7516,chr12:109468,False,False,False,False,True,False,False
7517,chr12:111438,False,False,False,False,True,False,False
7518,chr12:112028,False,False,False,False,True,False,False
7519,chr12:112101,False,False,False,False,True,False,False
7520,chr12:112139,False,False,False,False,True,False,False
7521,chr12:119050,False,False,False,False,True,False,False
7522,chr12:122034,False,False,False,False,False,False,False
7523,chr12:122696,False,False,False,False,False,False,False
7524,chr12:123487,False,False,False,False,False,False,False
7525,chr12:123527,False,False,False,False,False,False,False
7526,chr12:123533,False,False,False,False,False,False,False
7527,chr12:123551,False,False,False,False,False,False,False
7528,chr12:124218,False,False,False,False,False,False,False
7529,chr12:124295,False,False,False,False,False,False,False
7530,chr12:126688,False,False,False,False,False,False,False
7531,chr12:126769,False,False,False,False,False,False,False
7532,chr12:127341,False,False,False,False,True,False,False
7533,chr12:127342,False,False,False,False,True,False,False
7534,chr12:128383,False,False,False,False,True,False,False
7535,chr12:128716,False,False,False,False,True,False,False
7536,chr12:129214,False,False,False,False,False,False,False
7537,chr12:130083,True,False,False,True,False,False,False
7539,chr12:130108,True,False,False,True,True,True,False
7540,chr12:130128,True,False,False,True,True,True,False
7541,chr12:130181,False,False,False,True,True,True,False
7542,chr12:130212,False,False,False,True,True,True,False
7543,chr12:130435,False,False,False,True,True,True,False
7544,chr12:130643,False,False,False,False,False,False,False
7545,chr12:130666,False,False,False,False,False,False,False
7547,chr12:130739,True,False,False,True,True,True,False
7548,chr12:130771,False,False,False,True,True,True,False
7549,chr12:130928,False,False,False,True,True,True,False
7550,chr12:131003,True,False,False,True,True,True,False
7551,chr12:131008,False,False,False,True,True,True,False
7552,chr12:131340,False,True,False,True,True,True,False
7553,chr12:131587,False,False,False,True,True,True,False
7554,chr12:132130,False,False,False,True,True,True,False
7555,chr12:132144,False,False,False,True,True,True,False
7556,chr12:132151,False,False,False,True,True,True,False
7557,chr12:132253,True,False,False,True,False,False,False
7559,chr12:132610,False,False,False,True,True,True,False
7560,chr12:134496,True,False,False,True,True,True,False
7561,chr12:135855,True,True,True,True,True,True,False
