SNP_marker,chr,pos
chr8:382788,8,382788
chr8:382813,8,382813
chr8:382878,8,382878
chr8:382963,8,382963
chr8:382967,8,382967
chr8:383029,8,383029
chr8:383035,8,383035
chr8:383037,8,383037
chr8:383055,8,383055
chr8:383077,8,383077
chr8:383114,8,383114
chr8:383160,8,383160
chr8:383181,8,383181
chr8:383194,8,383194
chr8:383199,8,383199
chr8:383205,8,383205
chr8:383206,8,383206
chr8:383265,8,383265
chr8:383266,8,383266
chr8:383636,8,383636
chr8:383825,8,383825
chr8:383847,8,383847
chr8:383960,8,383960
chr8:384317,8,384317
chr8:384503,8,384503
chr8:384582,8,384582
chr8:384736,8,384736
chr8:384823,8,384823
chr8:384865,8,384865
chr8:384997,8,384997
chr8:385006,8,385006
chr8:385054,8,385054
chr8:385186,8,385186
chr8:385620,8,385620
chr8:386000,8,386000
chr8:386060,8,386060
chr8:386144,8,386144
chr8:386272,8,386272
chr8:386538,8,386538
chr8:386616,8,386616
chr8:386883,8,386883
chr8:386919,8,386919
chr8:387076,8,387076
chr8:387439,8,387439
chr8:387620,8,387620
chr8:387685,8,387685
chr8:387730,8,387730
chr8:387749,8,387749
chr8:387771,8,387771
chr8:387777,8,387777
chr8:387780,8,387780
chr8:387797,8,387797
chr8:387812,8,387812
chr8:387848,8,387848
chr8:388103,8,388103
chr8:388130,8,388130
chr8:388214,8,388214
chr8:388271,8,388271
chr8:388478,8,388478
chr8:388520,8,388520
chr8:388553,8,388553
chr8:388619,8,388619
chr8:388664,8,388664
chr8:388791,8,388791
chr8:388948,8,388948
chr8:388949,8,388949
chr8:389016,8,389016
chr8:389023,8,389023
chr8:389050,8,389050
chr8:389626,8,389626
chr8:389730,8,389730
chr8:389801,8,389801
chr8:389898,8,389898
chr8:389909,8,389909
chr8:389953,8,389953
chr8:389976,8,389976
chr8:390041,8,390041
chr8:390139,8,390139
chr8:390246,8,390246
chr8:390446,8,390446
chr8:390561,8,390561
chr8:390630,8,390630
chr8:390647,8,390647
chr8:390900,8,390900
chr8:391205,8,391205
chr8:391307,8,391307
chr8:391334,8,391334
chr8:391559,8,391559
chr8:391599,8,391599
chr8:391739,8,391739
chr8:391962,8,391962
chr8:391989,8,391989
chr8:392043,8,392043
chr8:392078,8,392078
chr8:392401,8,392401
chr8:392524,8,392524
chr8:392676,8,392676
chr8:393017,8,393017
chr8:393074,8,393074
chr8:393351,8,393351
chr8:393364,8,393364
chr8:393466,8,393466
chr8:393530,8,393530
chr8:393725,8,393725
chr8:393734,8,393734
chr8:394179,8,394179
chr8:394232,8,394232
chr8:394728,8,394728
chr8:394959,8,394959
chr8:395132,8,395132
chr8:395164,8,395164
chr8:395169,8,395169
chr8:395246,8,395246
chr8:395277,8,395277
chr8:395310,8,395310
chr8:395453,8,395453
chr8:395585,8,395585
chr8:395596,8,395596
chr8:395607,8,395607
chr8:395667,8,395667
chr8:396288,8,396288
chr8:396423,8,396423
chr8:396474,8,396474
chr8:396631,8,396631
chr8:396784,8,396784
chr8:396997,8,396997
chr8:397001,8,397001
chr8:397005,8,397005
chr8:397787,8,397787
chr8:397848,8,397848
chr8:398045,8,398045
chr8:398255,8,398255
chr8:398452,8,398452
chr8:398618,8,398618
chr8:398985,8,398985
chr8:399012,8,399012
chr8:399021,8,399021
chr8:399043,8,399043
chr8:399050,8,399050
chr8:399063,8,399063
chr8:399074,8,399074
chr8:399087,8,399087
chr8:399099,8,399099
chr8:399104,8,399104
chr8:399235,8,399235
chr8:399258,8,399258
chr8:399316,8,399316
chr8:399409,8,399409
chr8:399427,8,399427
chr8:399484,8,399484
chr8:399595,8,399595
chr8:399862,8,399862
chr8:399901,8,399901
chr8:400069,8,400069
chr8:400451,8,400451
chr8:400618,8,400618
chr8:400642,8,400642
chr8:400740,8,400740
chr8:401408,8,401408
chr8:401605,8,401605
chr8:402478,8,402478
chr8:402810,8,402810
chr8:402916,8,402916
chr8:402933,8,402933
chr8:402986,8,402986
chr8:402990,8,402990
chr8:403022,8,403022
chr8:403115,8,403115
chr8:403151,8,403151
chr8:403215,8,403215
chr8:403244,8,403244
chr8:404452,8,404452
chr8:404640,8,404640
chr8:404646,8,404646
chr8:404657,8,404657
chr8:405006,8,405006
chr8:405569,8,405569
chr8:405579,8,405579
chr8:406060,8,406060
chr8:406077,8,406077
chr8:406205,8,406205
chr8:406328,8,406328
chr8:406414,8,406414
chr8:406429,8,406429
chr8:406474,8,406474
chr8:406498,8,406498
chr8:406524,8,406524
chr8:406597,8,406597
chr8:406625,8,406625
chr8:406734,8,406734
chr8:407003,8,407003
chr8:407300,8,407300
chr8:407302,8,407302
chr8:407637,8,407637
chr8:408482,8,408482
chr8:409115,8,409115
chr8:409226,8,409226
chr8:409404,8,409404
chr8:409526,8,409526
chr8:409664,8,409664
chr8:410129,8,410129
chr8:410162,8,410162
chr8:410489,8,410489
chr8:410842,8,410842
chr8:410984,8,410984
chr8:411599,8,411599
chr8:411647,8,411647
chr8:411809,8,411809
chr8:412143,8,412143
chr8:412170,8,412170
chr8:412427,8,412427
chr8:413175,8,413175
chr8:413239,8,413239
chr8:413311,8,413311
chr8:413370,8,413370
chr8:413608,8,413608
chr8:413653,8,413653
chr8:413704,8,413704
chr8:413730,8,413730
chr8:414234,8,414234
chr8:415310,8,415310
chr8:419744,8,419744
chr8:420248,8,420248
chr8:421095,8,421095
chr8:422328,8,422328
chr8:422538,8,422538
chr8:422657,8,422657
chr8:422853,8,422853
chr8:423420,8,423420
chr8:423677,8,423677
chr8:424817,8,424817
chr8:425219,8,425219
chr8:425300,8,425300
chr8:425301,8,425301
chr8:425312,8,425312
chr8:425448,8,425448
chr8:425823,8,425823
chr8:426069,8,426069
chr8:426306,8,426306
chr8:426350,8,426350
chr8:426665,8,426665
chr8:426716,8,426716
chr8:427166,8,427166
chr8:427277,8,427277
chr8:427565,8,427565
chr8:427619,8,427619
chr8:427646,8,427646
chr8:427782,8,427782
chr8:427901,8,427901
chr8:428027,8,428027
chr8:428194,8,428194
chr8:428387,8,428387
chr8:428411,8,428411
chr8:428428,8,428428
chr8:428429,8,428429
chr8:428431,8,428431
chr8:428623,8,428623
chr8:428738,8,428738
chr8:428829,8,428829
chr8:429302,8,429302
chr8:429323,8,429323
chr8:429343,8,429343
chr8:429526,8,429526
chr8:430130,8,430130
chr8:430583,8,430583
chr8:430901,8,430901
chr8:431051,8,431051
chr8:431870,8,431870
chr8:431945,8,431945
chr8:432524,8,432524
chr8:433037,8,433037
chr8:433117,8,433117
chr8:433331,8,433331
chr8:433703,8,433703
chr8:434154,8,434154
chr8:434588,8,434588
chr8:434957,8,434957
chr8:435305,8,435305
chr8:435329,8,435329
chr8:435539,8,435539
chr8:435764,8,435764
chr8:435830,8,435830
chr8:436433,8,436433
chr8:436457,8,436457
chr8:436613,8,436613
chr8:436638,8,436638
chr8:436654,8,436654
chr8:436695,8,436695
chr8:436805,8,436805
chr8:436859,8,436859
chr8:436939,8,436939
chr8:436978,8,436978
chr8:437014,8,437014
chr8:437680,8,437680
chr8:437704,8,437704
chr8:437974,8,437974
chr8:438040,8,438040
chr8:438265,8,438265
chr8:438307,8,438307
chr8:439062,8,439062
chr8:439232,8,439232
chr8:439617,8,439617
chr8:439647,8,439647
chr8:439710,8,439710
chr8:439716,8,439716
chr8:439725,8,439725
chr8:439766,8,439766
chr8:440234,8,440234
chr8:440297,8,440297
chr8:440333,8,440333
chr8:440806,8,440806
chr8:441024,8,441024
chr8:441044,8,441044
chr8:441167,8,441167
chr8:441789,8,441789
chr8:441833,8,441833
chr8:442149,8,442149
chr8:442153,8,442153
chr8:442160,8,442160
chr8:442870,8,442870
chr8:443100,8,443100
chr8:443664,8,443664
chr8:444367,8,444367
chr8:445169,8,445169
chr8:445658,8,445658
chr8:445735,8,445735
chr8:445835,8,445835
chr8:445905,8,445905
chr8:447550,8,447550
chr8:447682,8,447682
chr8:447838,8,447838
chr8:447930,8,447930
chr8:448924,8,448924
chr8:448997,8,448997
chr8:449277,8,449277
chr8:449402,8,449402
chr8:449957,8,449957
chr8:450770,8,450770
chr8:451071,8,451071
chr8:451268,8,451268
chr8:453534,8,453534
chr8:455744,8,455744
chr8:455745,8,455745
chr8:455785,8,455785
chr8:455796,8,455796
chr8:455862,8,455862
chr8:456019,8,456019
chr8:456336,8,456336
chr8:456475,8,456475
chr8:457580,8,457580
chr8:458155,8,458155
chr8:459310,8,459310
chr8:459723,8,459723
chr8:460285,8,460285
chr8:460316,8,460316
chr8:460606,8,460606
chr8:461438,8,461438
chr8:461959,8,461959
chr8:462825,8,462825
chr8:463432,8,463432
chr8:463767,8,463767
chr8:463786,8,463786
chr8:464855,8,464855
chr8:465579,8,465579
chr8:465638,8,465638
chr8:465684,8,465684
chr8:465708,8,465708
chr8:465769,8,465769
chr8:465841,8,465841
chr8:465846,8,465846
chr8:465996,8,465996
chr8:466004,8,466004
chr8:466032,8,466032
chr8:466045,8,466045
chr8:466048,8,466048
chr8:466143,8,466143
chr8:466240,8,466240
chr8:466269,8,466269
chr8:466305,8,466305
chr8:466324,8,466324
chr8:466334,8,466334
chr8:466339,8,466339
chr8:466361,8,466361
chr8:466379,8,466379
chr8:466381,8,466381
chr8:466403,8,466403
chr8:466472,8,466472
chr8:466475,8,466475
chr8:466481,8,466481
chr8:466485,8,466485
chr8:466650,8,466650
chr8:466657,8,466657
chr8:466663,8,466663
chr8:466717,8,466717
chr8:466727,8,466727
chr8:466929,8,466929
chr8:466959,8,466959
chr8:466968,8,466968
chr8:466969,8,466969
chr8:468936,8,468936
chr8:469153,8,469153
chr8:469233,8,469233
chr8:469661,8,469661
chr8:473884,8,473884
chr8:474210,8,474210
chr8:474449,8,474449
chr8:474521,8,474521
chr8:474579,8,474579
chr8:474628,8,474628
chr8:477804,8,477804
chr8:479207,8,479207
chr8:481335,8,481335
chr8:482776,8,482776
chr8:482896,8,482896
chr8:483007,8,483007
chr8:483130,8,483130
chr8:483190,8,483190
chr8:483220,8,483220
chr8:483295,8,483295
chr8:483396,8,483396
chr8:483796,8,483796
chr8:483978,8,483978
chr8:484694,8,484694
chr8:485700,8,485700
chr8:487308,8,487308
chr8:488371,8,488371
chr8:488714,8,488714
chr8:489755,8,489755
chr8:491020,8,491020
chr8:491330,8,491330
chr8:496069,8,496069
chr8:500907,8,500907
chr8:500941,8,500941
chr8:501189,8,501189
chr8:501390,8,501390
chr8:501912,8,501912
chr8:505427,8,505427
chr8:505913,8,505913
chr8:505979,8,505979
chr8:506933,8,506933
chr8:507125,8,507125
chr8:507195,8,507195
chr8:509257,8,509257
chr8:510388,8,510388
chr8:511546,8,511546
chr8:511866,8,511866
chr8:512631,8,512631
chr8:512880,8,512880
chr8:513025,8,513025
chr8:516015,8,516015
chr8:516779,8,516779
chr8:516811,8,516811
chr8:517336,8,517336
chr8:517419,8,517419
chr8:518179,8,518179
chr8:518458,8,518458
chr8:518542,8,518542
chr8:518911,8,518911
chr8:518945,8,518945
chr8:519077,8,519077
chr8:519135,8,519135
chr8:519219,8,519219
chr8:519381,8,519381
chr8:519609,8,519609
chr8:521047,8,521047
chr8:524447,8,524447
chr9:28874,9,28874
chr9:29044,9,29044
chr9:29074,9,29074
chr9:29094,9,29094
chr9:29124,9,29124
chr9:29193,9,29193
chr9:29472,9,29472
chr9:29565,9,29565
chr9:31217,9,31217
chr9:31312,9,31312
chr9:31904,9,31904
chr9:31909,9,31909
chr9:32147,9,32147
chr9:32156,9,32156
chr9:32320,9,32320
chr9:32673,9,32673
chr9:32689,9,32689
chr9:32732,9,32732
chr9:32753,9,32753
chr9:32809,9,32809
chr9:33008,9,33008
chr9:33018,9,33018
chr9:33032,9,33032
chr9:33054,9,33054
chr9:33224,9,33224
chr9:33244,9,33244
chr9:33247,9,33247
chr9:33327,9,33327
chr9:33340,9,33340
chr9:33343,9,33343
chr9:33348,9,33348
chr9:33552,9,33552
chr9:33562,9,33562
chr9:33581,9,33581
chr9:33645,9,33645
chr9:33649,9,33649
chr9:33702,9,33702
chr9:33799,9,33799
chr9:33811,9,33811
chr9:34009,9,34009
chr9:34088,9,34088
chr9:34809,9,34809
chr9:34826,9,34826
chr9:34975,9,34975
chr9:35111,9,35111
chr9:35118,9,35118
chr9:35226,9,35226
chr9:35312,9,35312
chr9:35674,9,35674
chr9:35677,9,35677
chr9:35680,9,35680
chr9:35685,9,35685
chr9:35691,9,35691
chr9:35770,9,35770
chr9:35773,9,35773
chr9:35804,9,35804
chr9:35871,9,35871
chr9:36103,9,36103
chr9:36369,9,36369
chr9:36456,9,36456
chr9:36580,9,36580
chr9:36609,9,36609
chr9:37634,9,37634
chr9:37646,9,37646
chr9:37771,9,37771
chr9:37822,9,37822
chr9:38006,9,38006
chr9:38050,9,38050
chr9:38251,9,38251
chr9:38467,9,38467
chr9:38608,9,38608
chr9:38929,9,38929
chr9:39258,9,39258
chr9:39286,9,39286
chr9:39289,9,39289
chr9:39470,9,39470
chr9:39475,9,39475
chr9:40145,9,40145
chr9:40190,9,40190
chr9:40928,9,40928
chr9:40953,9,40953
chr9:41223,9,41223
chr9:41532,9,41532
chr9:41668,9,41668
chr9:41810,9,41810
chr9:41898,9,41898
chr9:41905,9,41905
chr9:42365,9,42365
chr9:42679,9,42679
chr9:42862,9,42862
chr9:43318,9,43318
chr9:44331,9,44331
chr9:44632,9,44632
chr9:44674,9,44674
chr9:44800,9,44800
chr9:44890,9,44890
chr9:44979,9,44979
chr9:45103,9,45103
chr9:45115,9,45115
chr9:45203,9,45203
chr9:45259,9,45259
chr9:45367,9,45367
chr9:45530,9,45530
chr9:45559,9,45559
chr9:45691,9,45691
chr9:45705,9,45705
chr9:45746,9,45746
chr9:45805,9,45805
chr9:45859,9,45859
chr9:46057,9,46057
chr9:46102,9,46102
chr9:46174,9,46174
chr9:46189,9,46189
chr9:46211,9,46211
chr9:46556,9,46556
chr9:46692,9,46692
chr9:46811,9,46811
chr9:47048,9,47048
chr9:47054,9,47054
chr9:47493,9,47493
chr9:47766,9,47766
chr9:47916,9,47916
chr9:47931,9,47931
chr9:48626,9,48626
chr9:48693,9,48693
chr9:48699,9,48699
chr9:48780,9,48780
chr9:48813,9,48813
chr9:48879,9,48879
chr9:49143,9,49143
chr9:49364,9,49364
chr9:49473,9,49473
chr9:49550,9,49550
chr9:49641,9,49641
chr9:49801,9,49801
chr9:50388,9,50388
chr9:51147,9,51147
chr9:51326,9,51326
chr9:51337,9,51337
chr9:51375,9,51375
chr9:51500,9,51500
chr9:51605,9,51605
chr9:51640,9,51640
chr9:51702,9,51702
chr9:51730,9,51730
chr9:51897,9,51897
chr9:52260,9,52260
chr9:52905,9,52905
chr9:53010,9,53010
chr9:53091,9,53091
chr9:53103,9,53103
chr9:53238,9,53238
chr9:53484,9,53484
chr9:53815,9,53815
chr9:53832,9,53832
chr9:53965,9,53965
chr9:54404,9,54404
chr9:54480,9,54480
chr9:54551,9,54551
chr9:55071,9,55071
chr9:55251,9,55251
chr9:55428,9,55428
chr9:55461,9,55461
chr9:55663,9,55663
chr9:55666,9,55666
chr9:55678,9,55678
chr9:55716,9,55716
chr9:55756,9,55756
chr9:55837,9,55837
chr9:56028,9,56028
chr9:57063,9,57063
chr9:57096,9,57096
chr9:57153,9,57153
chr9:57578,9,57578
chr9:57683,9,57683
chr9:57890,9,57890
chr9:58130,9,58130
chr9:58256,9,58256
chr9:58382,9,58382
chr9:58436,9,58436
chr9:58508,9,58508
chr9:58511,9,58511
chr9:58928,9,58928
chr9:59333,9,59333
chr9:59546,9,59546
chr9:59552,9,59552
chr9:59639,9,59639
chr9:59981,9,59981
chr9:60132,9,60132
chr9:60280,9,60280
chr9:60844,9,60844
chr9:60879,9,60879
chr9:61274,9,61274
chr9:61323,9,61323
chr9:61466,9,61466
chr9:62057,9,62057
chr9:62438,9,62438
chr9:62504,9,62504
chr9:62514,9,62514
chr9:62815,9,62815
chr9:62935,9,62935
chr9:63495,9,63495
chr9:63655,9,63655
chr9:63838,9,63838
chr9:64057,9,64057
chr9:64231,9,64231
chr9:64310,9,64310
chr9:64705,9,64705
chr9:64944,9,64944
chr9:65121,9,65121
chr9:65290,9,65290
chr9:65341,9,65341
chr9:65359,9,65359
chr9:65368,9,65368
chr9:65406,9,65406
chr9:65518,9,65518
chr9:65522,9,65522
chr9:65642,9,65642
chr9:65711,9,65711
chr9:65758,9,65758
chr9:66115,9,66115
chr9:66117,9,66117
chr9:66681,9,66681
chr9:66906,9,66906
chr9:66928,9,66928
chr9:66931,9,66931
chr9:66948,9,66948
chr9:67219,9,67219
chr9:67222,9,67222
chr9:67321,9,67321
chr9:67390,9,67390
chr9:67392,9,67392
chr9:67395,9,67395
chr9:67456,9,67456
chr9:67458,9,67458
chr9:67951,9,67951
chr9:67994,9,67994
chr9:68072,9,68072
chr9:68100,9,68100
chr9:68113,9,68113
chr9:68123,9,68123
chr9:68175,9,68175
chr9:68186,9,68186
chr9:68236,9,68236
chr9:68243,9,68243
chr9:68244,9,68244
chr9:68247,9,68247
chr9:68317,9,68317
chr9:68365,9,68365
chr9:68382,9,68382
chr9:68384,9,68384
chr9:68461,9,68461
chr9:68518,9,68518
chr9:68535,9,68535
chr9:68548,9,68548
chr9:68567,9,68567
chr9:68604,9,68604
chr9:68615,9,68615
chr9:68739,9,68739
chr9:68780,9,68780
chr9:68787,9,68787
chr9:68814,9,68814
chr9:68857,9,68857
chr9:68873,9,68873
chr9:68898,9,68898
chr9:69033,9,69033
chr9:69035,9,69035
chr9:69064,9,69064
chr9:69071,9,69071
chr9:69138,9,69138
chr9:69429,9,69429
chr9:69624,9,69624
chr9:69636,9,69636
chr9:69651,9,69651
chr9:69658,9,69658
chr9:69699,9,69699
chr9:69702,9,69702
chr9:69757,9,69757
chr9:69770,9,69770
chr9:69789,9,69789
chr9:69950,9,69950
chr9:70241,9,70241
chr9:70598,9,70598
chr9:70698,9,70698
chr9:71177,9,71177
chr9:71504,9,71504
chr9:71654,9,71654
chr9:71768,9,71768
chr9:72311,9,72311
chr9:72464,9,72464
chr9:72762,9,72762
chr9:72971,9,72971
chr9:73950,9,73950
chr9:74340,9,74340
chr9:74541,9,74541
chr9:74562,9,74562
chr9:74610,9,74610
chr9:74808,9,74808
chr9:74935,9,74935
chr9:75045,9,75045
chr9:75152,9,75152
chr9:75309,9,75309
chr9:75437,9,75437
chr9:75750,9,75750
chr9:75847,9,75847
chr9:75941,9,75941
chr9:76283,9,76283
chr9:76340,9,76340
chr9:76381,9,76381
chr9:76394,9,76394
chr9:76900,9,76900
chr9:76912,9,76912
chr9:77020,9,77020
chr9:77152,9,77152
chr9:77291,9,77291
chr9:77331,9,77331
chr9:77427,9,77427
chr9:77531,9,77531
chr9:77546,9,77546
chr9:77585,9,77585
chr9:77604,9,77604
chr9:77663,9,77663
chr9:77692,9,77692
chr9:77697,9,77697
chr9:77788,9,77788
chr9:78274,9,78274
chr9:78328,9,78328
chr9:78415,9,78415
chr9:78442,9,78442
chr9:78571,9,78571
chr9:79060,9,79060
chr9:79417,9,79417
chr9:79502,9,79502
chr9:79550,9,79550
chr9:79636,9,79636
chr9:79786,9,79786
chr9:79822,9,79822
chr9:79846,9,79846
chr9:79996,9,79996
chr9:80696,9,80696
chr9:81401,9,81401
chr9:81995,9,81995
chr9:82157,9,82157
chr9:82232,9,82232
chr9:82237,9,82237
chr9:82457,9,82457
chr9:82610,9,82610
chr9:82619,9,82619
chr9:82622,9,82622
chr9:82673,9,82673
chr9:82694,9,82694
chr9:82733,9,82733
chr9:82899,9,82899
chr9:82900,9,82900
chr9:83061,9,83061
chr9:83067,9,83067
chr9:83075,9,83075
chr9:83076,9,83076
chr9:83080,9,83080
chr9:83082,9,83082
chr9:83087,9,83087
chr9:83104,9,83104
chr9:83517,9,83517
chr9:83571,9,83571
chr9:83676,9,83676
chr9:83721,9,83721
chr9:84138,9,84138
chr9:84696,9,84696
chr9:84804,9,84804
chr9:84986,9,84986
chr9:85309,9,85309
chr9:85680,9,85680
chr9:85758,9,85758
chr9:85821,9,85821
chr9:85860,9,85860
chr9:86294,9,86294
chr9:86720,9,86720
chr9:86751,9,86751
chr9:86925,9,86925
chr9:87121,9,87121
chr9:87283,9,87283
chr9:87581,9,87581
chr9:87642,9,87642
chr9:88151,9,88151
chr9:88210,9,88210
chr9:88444,9,88444
chr9:88448,9,88448
chr9:90515,9,90515
chr9:90546,9,90546
chr9:90617,9,90617
chr9:90986,9,90986
chr9:91112,9,91112
chr9:91116,9,91116
chr9:91130,9,91130
chr9:91187,9,91187
chr9:91211,9,91211
chr9:91232,9,91232
chr9:91277,9,91277
chr9:91316,9,91316
chr9:91343,9,91343
chr9:91352,9,91352
chr9:91579,9,91579
chr9:91661,9,91661
chr9:91709,9,91709
chr9:91712,9,91712
chr9:91718,9,91718
chr9:91834,9,91834
chr9:91967,9,91967
chr9:91970,9,91970
chr9:92024,9,92024
chr9:92242,9,92242
chr9:92420,9,92420
chr9:92809,9,92809
chr9:92857,9,92857
chr9:92947,9,92947
chr9:92948,9,92948
chr9:92996,9,92996
chr9:93013,9,93013
chr9:93053,9,93053
chr9:93433,9,93433
chr9:93577,9,93577
chr9:94563,9,94563
chr9:94863,9,94863
chr9:94886,9,94886
chr9:94907,9,94907
chr9:94908,9,94908
chr9:95341,9,95341
chr9:95590,9,95590
chr9:97064,9,97064
chr9:97730,9,97730
chr9:98050,9,98050
chr9:98109,9,98109
chr9:98144,9,98144
chr9:98294,9,98294
chr9:98366,9,98366
chr9:98414,9,98414
chr9:98623,9,98623
chr9:98626,9,98626
chr9:98632,9,98632
chr9:98637,9,98637
chr9:98639,9,98639
chr9:98767,9,98767
chr9:98932,9,98932
chr9:98955,9,98955
chr9:99686,9,99686
chr9:100355,9,100355
chr9:100415,9,100415
chr9:100423,9,100423
chr9:100450,9,100450
chr9:100465,9,100465
chr9:100595,9,100595
chr9:100618,9,100618
chr9:101006,9,101006
chr9:101012,9,101012
chr9:101027,9,101027
chr9:101030,9,101030
chr9:101270,9,101270
chr9:101294,9,101294
chr9:101315,9,101315
chr9:101321,9,101321
chr9:101379,9,101379
chr9:101388,9,101388
chr9:101395,9,101395
chr9:101559,9,101559
chr9:101723,9,101723
chr9:101771,9,101771
chr9:101828,9,101828
chr9:101954,9,101954
chr9:102011,9,102011
chr9:102310,9,102310
chr9:102480,9,102480
chr9:102495,9,102495
chr9:102597,9,102597
chr9:102974,9,102974
chr9:103157,9,103157
chr9:103273,9,103273
chr9:103303,9,103303
chr9:103318,9,103318
chr9:103339,9,103339
chr9:103474,9,103474
chr9:103838,9,103838
chr9:103927,9,103927
chr9:104128,9,104128
chr9:104728,9,104728
chr9:104822,9,104822
chr9:104826,9,104826
chr9:105090,9,105090
chr9:105901,9,105901
chr9:106017,9,106017
chr9:106629,9,106629
chr9:106806,9,106806
chr9:108120,9,108120
chr9:108375,9,108375
chr9:110073,9,110073
chr9:110559,9,110559
chr9:111569,9,111569
chr9:111631,9,111631
chr9:112032,9,112032
chr9:112854,9,112854
chr9:113159,9,113159
chr9:113517,9,113517
chr9:113518,9,113518
chr9:113753,9,113753
chr9:113799,9,113799
chr9:113838,9,113838
chr9:114177,9,114177
chr9:114240,9,114240
chr9:114270,9,114270
chr9:114691,9,114691
chr9:114791,9,114791
chr9:115136,9,115136
chr9:116694,9,116694
chr9:117012,9,117012
chr9:117121,9,117121
chr9:117336,9,117336
chr9:117411,9,117411
chr9:117413,9,117413
chr9:117456,9,117456
chr9:117852,9,117852
chr9:118750,9,118750
chr9:119687,9,119687
chr9:120214,9,120214
chr9:121460,9,121460
chr9:121652,9,121652
chr9:122089,9,122089
chr9:122282,9,122282
chr9:122617,9,122617
chr9:122620,9,122620
chr9:122940,9,122940
chr9:124830,9,124830
chr9:125289,9,125289
chr9:125455,9,125455
chr9:125862,9,125862
chr9:126009,9,126009
chr9:126162,9,126162
chr9:126375,9,126375
chr9:126566,9,126566
chr9:127022,9,127022
chr9:127496,9,127496
chr9:127636,9,127636
chr9:127637,9,127637
chr9:127655,9,127655
chr9:127749,9,127749
chr9:127774,9,127774
chr9:127868,9,127868
chr9:128099,9,128099
chr9:128727,9,128727
chr9:128730,9,128730
chr9:129784,9,129784
chr9:129806,9,129806
chr9:130004,9,130004
chr9:130049,9,130049
chr9:130259,9,130259
chr9:130270,9,130270
chr9:130294,9,130294
chr9:130336,9,130336
chr9:130461,9,130461
chr9:130480,9,130480
chr9:130537,9,130537
chr9:130538,9,130538
chr9:130566,9,130566
chr9:130586,9,130586
chr9:130684,9,130684
chr9:130712,9,130712
chr9:130771,9,130771
chr9:130852,9,130852
chr9:130876,9,130876
chr9:131485,9,131485
chr9:131490,9,131490
chr9:131557,9,131557
chr9:131563,9,131563
chr9:131617,9,131617
chr9:131703,9,131703
chr9:131737,9,131737
chr9:131883,9,131883
chr9:131911,9,131911
chr9:131983,9,131983
chr9:132151,9,132151
chr9:132304,9,132304
chr9:132543,9,132543
chr9:132615,9,132615
chr9:132718,9,132718
chr9:132907,9,132907
chr9:133353,9,133353
chr9:133368,9,133368
chr9:133668,9,133668
chr9:133698,9,133698
chr9:133869,9,133869
chr9:133870,9,133870
chr9:133892,9,133892
chr9:134262,9,134262
chr9:134277,9,134277
chr9:134329,9,134329
