BETA	cis_trans	abs_effect
-0.0537873	trans	0.0537873
0.0476807	trans	0.0476807
0.0556864	trans	0.0556864
0.0528964	trans	0.0528964
0.0458087	trans	0.0458087
-0.0501098	trans	0.0501098
-0.0450176	trans	0.0450176
0.0448407	trans	0.0448407
0.0441535	trans	0.0441535
-0.578526	trans	0.578526
0.0501134	trans	0.0501134
0.0486189	trans	0.0486189
-0.0493031	trans	0.0493031
0.0626957	trans	0.0626957
-0.0456879	trans	0.0456879
-0.0440551	trans	0.0440551
-0.065485	trans	0.065485
0.0553134	trans	0.0553134
0.246097	trans	0.246097
0.0579539	trans	0.0579539
-0.0570319	trans	0.0570319
-0.0431458	trans	0.0431458
-0.0548805	trans	0.0548805
-0.111327	trans	0.111327
0.0712382	trans	0.0712382
0.446387	trans	0.446387
0.189592	trans	0.189592
0.20507	trans	0.20507
0.0485516	trans	0.0485516
0.0623757	trans	0.0623757
0.103201	trans	0.103201
0.338697	trans	0.338697
0.0688829	trans	0.0688829
0.0992045	trans	0.0992045
0.0527633	trans	0.0527633
-0.188671	trans	0.188671
-0.0512066	trans	0.0512066
0.433313	trans	0.433313
0.0930502	trans	0.0930502
-0.0415612	trans	0.0415612
-0.112667	trans	0.112667
-0.0495668	trans	0.0495668
0.0420394	trans	0.0420394
-0.0678968	trans	0.0678968
-0.304105	trans	0.304105
-0.12119	trans	0.12119
0.0772323	trans	0.0772323
0.067062	trans	0.067062
-0.0539825	trans	0.0539825
0.0506919	trans	0.0506919
-0.0652972	trans	0.0652972
-0.158122	trans	0.158122
0.0620471	trans	0.0620471
-0.0423933	trans	0.0423933
0.0504183	trans	0.0504183
1.27175	trans	1.27175
-0.0432845	trans	0.0432845
-0.0398696	trans	0.0398696
0.0500587	trans	0.0500587
0.0511034	trans	0.0511034
-0.0457548	trans	0.0457548
-0.191596	trans	0.191596
0.104063	trans	0.104063
0.053417	trans	0.053417
-0.079851	trans	0.079851
0.211435	trans	0.211435
0.0436518	trans	0.0436518
0.0468326	trans	0.0468326
0.0579397	trans	0.0579397
-0.0492359	trans	0.0492359
-0.0508817	trans	0.0508817
-0.518513	trans	0.518513
-0.0469697	trans	0.0469697
-0.0601478	trans	0.0601478
-0.0509229	trans	0.0509229
-0.0428992	trans	0.0428992
0.0441549	trans	0.0441549
-0.0574245	trans	0.0574245
0.0673255	trans	0.0673255
0.59816	trans	0.59816
0.0575899	trans	0.0575899
-0.132126	trans	0.132126
0.109107	trans	0.109107
-0.676431	trans	0.676431
-0.0593232	trans	0.0593232
0.0504461	trans	0.0504461
0.0622402	trans	0.0622402
0.0480265	trans	0.0480265
-0.375694	trans	0.375694
0.0495675	trans	0.0495675
-0.13511	trans	0.13511
-0.051763	trans	0.051763
-0.036849	trans	0.036849
0.0572665	trans	0.0572665
0.459229	trans	0.459229
-0.0662592	trans	0.0662592
0.0737062	trans	0.0737062
0.0514849	trans	0.0514849
0.0545121	trans	0.0545121
-0.0441886	trans	0.0441886
0.277775	trans	0.277775
0.149298	trans	0.149298
0.0556816	trans	0.0556816
0.0516858	trans	0.0516858
0.0828209	trans	0.0828209
0.120977	trans	0.120977
0.283924	trans	0.283924
-0.0433397	trans	0.0433397
-0.0409558	trans	0.0409558
0.143901	trans	0.143901
-0.0485271	trans	0.0485271
0.104374	trans	0.104374
0.0483086	trans	0.0483086
0.166674	trans	0.166674
0.0491939	trans	0.0491939
0.131522	trans	0.131522
0.101858	trans	0.101858
0.0825265	trans	0.0825265
0.0467074	trans	0.0467074
0.662121	trans	0.662121
0.0397911	trans	0.0397911
0.20818	trans	0.20818
-0.0762375	trans	0.0762375
0.11164	trans	0.11164
0.0750206	trans	0.0750206
0.0624665	trans	0.0624665
0.110667	trans	0.110667
-0.0734793	trans	0.0734793
0.0458606	trans	0.0458606
-0.0700912	trans	0.0700912
0.0523191	trans	0.0523191
0.0433887	trans	0.0433887
0.120329	trans	0.120329
-0.0557099	trans	0.0557099
-0.0484353	trans	0.0484353
0.0812301	trans	0.0812301
0.0546902	trans	0.0546902
-0.0987822	trans	0.0987822
-0.0450509	trans	0.0450509
0.101733	trans	0.101733
0.261157	trans	0.261157
-0.0463211	trans	0.0463211
0.305171	trans	0.305171
0.140797	trans	0.140797
-0.146439	trans	0.146439
0.04309	trans	0.04309
0.0507631	trans	0.0507631
0.0401696	trans	0.0401696
-0.0421538	trans	0.0421538
0.0404888	trans	0.0404888
-0.0520826	trans	0.0520826
0.0313918	trans	0.0313918
0.0656044	trans	0.0656044
-0.0409729	trans	0.0409729
-0.0549115	trans	0.0549115
-0.062114	trans	0.062114
0.0776125	trans	0.0776125
0.885043	trans	0.885043
0.772362	trans	0.772362
0.15788	trans	0.15788
0.0804852	trans	0.0804852
-0.0959828	trans	0.0959828
0.0544866	trans	0.0544866
0.0416762	trans	0.0416762
-0.0808068	trans	0.0808068
-0.124902	trans	0.124902
0.0660749	trans	0.0660749
-0.0471543	trans	0.0471543
0.0538456	trans	0.0538456
-0.043598	trans	0.043598
-0.048782	trans	0.048782
0.0439942	trans	0.0439942
0.0497562	trans	0.0497562
0.236242	trans	0.236242
-0.14523	trans	0.14523
-0.0390651	trans	0.0390651
-0.0410952	trans	0.0410952
-0.0516837	trans	0.0516837
-0.0486682	trans	0.0486682
0.0894576	trans	0.0894576
-0.0490045	trans	0.0490045
0.0653255	trans	0.0653255
0.052389	trans	0.052389
-0.0538781	trans	0.0538781
-0.0497487	trans	0.0497487
-0.0767213	trans	0.0767213
-0.0966378	trans	0.0966378
0.0533407	trans	0.0533407
-0.163015	trans	0.163015
0.0805217	trans	0.0805217
0.407369	trans	0.407369
-0.0623641	trans	0.0623641
0.112731	trans	0.112731
0.0455485	trans	0.0455485
0.0409596	trans	0.0409596
-0.0625039	trans	0.0625039
-0.113019	trans	0.113019
-0.0731924	trans	0.0731924
0.134939	trans	0.134939
0.162351	trans	0.162351
0.146461	trans	0.146461
-0.0688568	trans	0.0688568
-0.0491528	trans	0.0491528
-0.0514891	trans	0.0514891
-0.0468355	trans	0.0468355
-0.0695288	trans	0.0695288
0.148333	trans	0.148333
0.102912	trans	0.102912
0.101783	trans	0.101783
0.0283093	trans	0.0283093
0.413685	trans	0.413685
0.149077	trans	0.149077
-1.29723	trans	1.29723
0.0283557	trans	0.0283557
0.236578	trans	0.236578
0.0252977	trans	0.0252977
-0.532319	trans	0.532319
0.0279647	trans	0.0279647
-0.0878848	trans	0.0878848
0.236034	trans	0.236034
0.310513	trans	0.310513
0.0264146	trans	0.0264146
0.169131	trans	0.169131
0.0567209	trans	0.0567209
-0.0488008	trans	0.0488008
-0.0463895	trans	0.0463895
-0.0604101	trans	0.0604101
-0.0594357	trans	0.0594357
-0.067966	trans	0.067966
0.196611	trans	0.196611
0.111471	trans	0.111471
0.101911	trans	0.101911
0.624736	trans	0.624736
-0.0992696	trans	0.0992696
-0.087039	trans	0.087039
0.224315	trans	0.224315
-0.044478	trans	0.044478
-0.0691995	trans	0.0691995
0.0460602	trans	0.0460602
-0.0436299	trans	0.0436299
-0.0814079	trans	0.0814079
-0.0438548	trans	0.0438548
0.103565	trans	0.103565
0.30406	trans	0.30406
-0.0693137	trans	0.0693137
-0.049351	trans	0.049351
-0.0470539	trans	0.0470539
-0.0586191	trans	0.0586191
-0.071167	trans	0.071167
-0.0407257	trans	0.0407257
0.0458848	trans	0.0458848
0.0462683	trans	0.0462683
-0.0845816	trans	0.0845816
0.0479422	trans	0.0479422
-0.144734	trans	0.144734
-0.0502373	trans	0.0502373
0.0613453	trans	0.0613453
0.0578706	trans	0.0578706
-0.11626	trans	0.11626
0.0364528	trans	0.0364528
-0.0399422	trans	0.0399422
0.0411674	trans	0.0411674
1.0778	trans	1.0778
1.05031	trans	1.05031
-0.0523418	trans	0.0523418
0.0809241	trans	0.0809241
-0.0459569	trans	0.0459569
0.118336	trans	0.118336
0.0518049	trans	0.0518049
0.0530924	trans	0.0530924
0.0491194	trans	0.0491194
-0.0424053	trans	0.0424053
-0.0563646	trans	0.0563646
0.0548423	trans	0.0548423
0.0556898	trans	0.0556898
0.0784939	trans	0.0784939
0.055695	trans	0.055695
0.0572805	trans	0.0572805
-0.0470944	trans	0.0470944
0.0705506	trans	0.0705506
0.0619282	trans	0.0619282
-0.0433724	trans	0.0433724
-0.0457072	trans	0.0457072
-0.0418	trans	0.0418
0.0492648	trans	0.0492648
0.0627247	trans	0.0627247
-0.045537	trans	0.045537
0.783157	trans	0.783157
-0.0552932	trans	0.0552932
-0.0666924	trans	0.0666924
0.0645765	trans	0.0645765
0.0498244	trans	0.0498244
-0.0506707	trans	0.0506707
-0.0556472	trans	0.0556472
0.0496301	trans	0.0496301
0.0543449	trans	0.0543449
0.15009	trans	0.15009
-0.0552662	trans	0.0552662
0.0584363	trans	0.0584363
0.0750729	trans	0.0750729
-0.0461906	trans	0.0461906
-0.0450786	trans	0.0450786
0.254243	trans	0.254243
0.0568235	trans	0.0568235
0.0512831	trans	0.0512831
-0.110098	trans	0.110098
-0.0593709	trans	0.0593709
-0.0560478	trans	0.0560478
0.559925	trans	0.559925
0.281748	trans	0.281748
0.0751482	trans	0.0751482
-0.0575924	trans	0.0575924
0.0594322	trans	0.0594322
0.0492603	trans	0.0492603
-0.0503133	trans	0.0503133
-0.0911154	trans	0.0911154
0.0696592	trans	0.0696592
0.0423061	trans	0.0423061
-0.117424	trans	0.117424
0.322612	trans	0.322612
0.0766574	trans	0.0766574
-0.149477	trans	0.149477
-0.0445113	trans	0.0445113
0.0451859	trans	0.0451859
-0.118456	trans	0.118456
0.0491199	trans	0.0491199
0.0471906	trans	0.0471906
0.0903792	trans	0.0903792
0.0555553	trans	0.0555553
0.30461	trans	0.30461
0.171716	trans	0.171716
-0.0846174	trans	0.0846174
0.51783	trans	0.51783
0.324712	trans	0.324712
-0.165331	trans	0.165331
-0.0792042	trans	0.0792042
-0.11211	trans	0.11211
0.0877448	trans	0.0877448
-0.0827869	trans	0.0827869
-0.162667	trans	0.162667
-0.0483753	trans	0.0483753
0.0641952	trans	0.0641952
0.0599209	trans	0.0599209
0.0410465	trans	0.0410465
-0.123801	trans	0.123801
0.557246	trans	0.557246
0.040633	trans	0.040633
-0.134294	trans	0.134294
0.0722533	trans	0.0722533
-0.047782	trans	0.047782
0.0465256	trans	0.0465256
0.712079	trans	0.712079
0.0804329	trans	0.0804329
0.107639	trans	0.107639
0.0474191	trans	0.0474191
0.162473	trans	0.162473
0.0498779	trans	0.0498779
-0.109307	trans	0.109307
-0.208923	trans	0.208923
-0.0561666	trans	0.0561666
0.0452943	trans	0.0452943
-0.0539996	trans	0.0539996
-0.0790832	trans	0.0790832
-0.0390638	trans	0.0390638
0.0523712	trans	0.0523712
-0.0444424	trans	0.0444424
0.040609	trans	0.040609
0.193389	trans	0.193389
-0.255774	trans	0.255774
-0.0710688	trans	0.0710688
0.185753	trans	0.185753
-0.0473363	trans	0.0473363
0.055954	trans	0.055954
0.0473719	trans	0.0473719
-0.0417923	trans	0.0417923
-0.141004	trans	0.141004
0.11351	trans	0.11351
0.0470636	trans	0.0470636
-0.0722179	trans	0.0722179
0.0439155	trans	0.0439155
0.0568001	trans	0.0568001
-0.0435393	trans	0.0435393
0.0447726	trans	0.0447726
-0.0438902	trans	0.0438902
-0.0433734	trans	0.0433734
0.045557	trans	0.045557
-0.0425871	trans	0.0425871
-0.095371	trans	0.095371
-0.0544968	trans	0.0544968
0.0694966	trans	0.0694966
0.734539	trans	0.734539
0.0501727	trans	0.0501727
-0.0585422	trans	0.0585422
0.20778	trans	0.20778
0.0503105	trans	0.0503105
-0.0644065	trans	0.0644065
0.106755	trans	0.106755
0.0486515	trans	0.0486515
-0.0743396	trans	0.0743396
-0.0682903	trans	0.0682903
0.0465474	trans	0.0465474
0.0425748	trans	0.0425748
0.0576211	trans	0.0576211
-0.0429566	trans	0.0429566
-0.0616804	trans	0.0616804
0.0499987	trans	0.0499987
-0.0488244	trans	0.0488244
0.0698484	trans	0.0698484
-0.0553986	trans	0.0553986
0.0790764	trans	0.0790764
0.052364	trans	0.052364
-0.130773	trans	0.130773
0.0523411	trans	0.0523411
-0.0758758	trans	0.0758758
-0.0492087	trans	0.0492087
-0.0653999	trans	0.0653999
-0.170891	trans	0.170891
-0.0528986	trans	0.0528986
1.04741	trans	1.04741
0.0448676	trans	0.0448676
0.137128	trans	0.137128
-0.0995602	trans	0.0995602
-0.220914	trans	0.220914
0.0746129	trans	0.0746129
0.0396244	trans	0.0396244
-0.071324	trans	0.071324
0.101511	trans	0.101511
0.0555037	trans	0.0555037
0.0629641	trans	0.0629641
0.121876	trans	0.121876
-0.0621633	trans	0.0621633
-0.118603	trans	0.118603
0.049253	trans	0.049253
-0.0545827	trans	0.0545827
0.0745828	trans	0.0745828
0.0886019	trans	0.0886019
0.076999	trans	0.076999
-0.0443962	trans	0.0443962
-0.0514654	trans	0.0514654
-0.0545169	trans	0.0545169
0.0423677	trans	0.0423677
0.0501937	trans	0.0501937
-0.0399077	trans	0.0399077
-0.120569	trans	0.120569
-0.0554606	trans	0.0554606
0.0752673	trans	0.0752673
0.0464291	trans	0.0464291
-0.0548626	trans	0.0548626
-0.0510629	trans	0.0510629
0.0600976	trans	0.0600976
-0.0562703	trans	0.0562703
-0.0835312	trans	0.0835312
0.049735	trans	0.049735
-0.046657	trans	0.046657
-0.0693501	trans	0.0693501
0.0954032	trans	0.0954032
-0.11623	trans	0.11623
0.072215	trans	0.072215
0.0420233	trans	0.0420233
-0.0502672	trans	0.0502672
0.0638866	trans	0.0638866
0.0713659	trans	0.0713659
0.0503448	trans	0.0503448
-0.0436832	trans	0.0436832
-0.0437407	trans	0.0437407
-0.125819	trans	0.125819
0.162113	trans	0.162113
0.0593105	trans	0.0593105
-0.0647974	trans	0.0647974
-0.0362765	trans	0.0362765
0.731027	trans	0.731027
-0.0421311	trans	0.0421311
-0.0378337	trans	0.0378337
-0.027314	trans	0.027314
0.0319296	trans	0.0319296
-0.0363878	trans	0.0363878
-0.0420526	trans	0.0420526
-0.220175	trans	0.220175
0.157736	trans	0.157736
-0.0386721	trans	0.0386721
0.0847838	trans	0.0847838
-0.275762	trans	0.275762
-0.176907	trans	0.176907
0.0592489	trans	0.0592489
0.31656	trans	0.31656
0.0620599	trans	0.0620599
0.0499571	trans	0.0499571
-0.0505071	trans	0.0505071
-0.153553	trans	0.153553
0.0516146	trans	0.0516146
0.0534672	trans	0.0534672
-0.0633756	trans	0.0633756
0.525518	trans	0.525518
0.119415	trans	0.119415
-0.289622	trans	0.289622
0.0650884	trans	0.0650884
0.189543	trans	0.189543
0.0700912	trans	0.0700912
-0.0519198	trans	0.0519198
0.0758988	trans	0.0758988
-0.439921	trans	0.439921
0.0438745	trans	0.0438745
1.11913	trans	1.11913
-0.0474185	trans	0.0474185
-0.062868	trans	0.062868
0.0495042	trans	0.0495042
-0.127698	trans	0.127698
0.106694	trans	0.106694
0.102007	trans	0.102007
0.0430586	trans	0.0430586
0.172948	trans	0.172948
0.191922	trans	0.191922
-0.201527	trans	0.201527
-0.0559617	trans	0.0559617
-0.0418273	trans	0.0418273
0.112013	trans	0.112013
0.0999901	trans	0.0999901
0.0948892	trans	0.0948892
-0.0919274	trans	0.0919274
0.050394	trans	0.050394
-0.0485629	trans	0.0485629
-0.0534514	trans	0.0534514
0.788312	trans	0.788312
-0.0480024	trans	0.0480024
-0.047064	trans	0.047064
0.124009	trans	0.124009
0.0450985	trans	0.0450985
-0.0562108	trans	0.0562108
0.0515197	trans	0.0515197
0.0512845	trans	0.0512845
0.0707471	trans	0.0707471
-0.0475362	trans	0.0475362
0.147005	trans	0.147005
0.0423622	trans	0.0423622
-0.0647086	trans	0.0647086
0.138208	trans	0.138208
-0.0631128	trans	0.0631128
-0.0634659	trans	0.0634659
0.0439649	trans	0.0439649
-0.0567603	trans	0.0567603
-0.0533241	trans	0.0533241
0.0509484	trans	0.0509484
0.0424097	trans	0.0424097
-0.0419297	trans	0.0419297
0.0769983	trans	0.0769983
0.0579299	trans	0.0579299
-0.0413312	trans	0.0413312
0.0462504	trans	0.0462504
0.0556989	trans	0.0556989
0.0464637	trans	0.0464637
-0.112155	trans	0.112155
-0.133164	trans	0.133164
-0.0712341	trans	0.0712341
0.199028	trans	0.199028
0.0815734	trans	0.0815734
0.0593439	trans	0.0593439
0.499525	trans	0.499525
0.0860255	trans	0.0860255
0.0647609	trans	0.0647609
0.0498047	trans	0.0498047
-0.115455	trans	0.115455
-0.059654	trans	0.059654
-0.0508366	trans	0.0508366
0.0761812	trans	0.0761812
-0.0501309	trans	0.0501309
-0.0420082	trans	0.0420082
-0.0562349	trans	0.0562349
-0.0869303	trans	0.0869303
0.0489824	trans	0.0489824
-0.0428009	trans	0.0428009
0.458562	trans	0.458562
0.0670152	trans	0.0670152
-0.0652637	trans	0.0652637
0.0569305	trans	0.0569305
0.0479533	trans	0.0479533
0.0628248	trans	0.0628248
0.516256	trans	0.516256
-0.0738862	trans	0.0738862
-0.042721	trans	0.042721
0.43643	trans	0.43643
-0.0426151	trans	0.0426151
0.314096	trans	0.314096
0.0687204	trans	0.0687204
0.0527009	trans	0.0527009
-0.0840096	trans	0.0840096
0.0526799	trans	0.0526799
0.0585406	trans	0.0585406
0.0474595	trans	0.0474595
0.049178	trans	0.049178
0.204983	trans	0.204983
0.0409488	trans	0.0409488
0.0534721	trans	0.0534721
-0.0396465	trans	0.0396465
-0.0564414	trans	0.0564414
-0.0748188	trans	0.0748188
0.0545369	trans	0.0545369
-0.0505341	trans	0.0505341
0.0552671	trans	0.0552671
-0.204811	trans	0.204811
-0.223324	trans	0.223324
-0.244195	trans	0.244195
0.0856327	trans	0.0856327
0.140312	trans	0.140312
0.0423885	trans	0.0423885
0.0548627	trans	0.0548627
0.0657749	trans	0.0657749
0.0527111	trans	0.0527111
0.109255	trans	0.109255
-0.0559539	trans	0.0559539
-0.0986334	trans	0.0986334
0.0650681	trans	0.0650681
-0.0457921	trans	0.0457921
0.0846568	trans	0.0846568
-0.0529964	trans	0.0529964
-0.056285	trans	0.056285
0.125224	trans	0.125224
0.0751228	trans	0.0751228
0.0523865	trans	0.0523865
-0.0511491	trans	0.0511491
0.0478333	trans	0.0478333
-0.0456176	trans	0.0456176
-0.0732101	trans	0.0732101
-0.0974198	trans	0.0974198
0.573483	trans	0.573483
-0.0443503	trans	0.0443503
-0.0528128	trans	0.0528128
0.0439679	trans	0.0439679
-0.078588	trans	0.078588
-0.0616041	trans	0.0616041
0.0632106	trans	0.0632106
-0.0700557	trans	0.0700557
0.0438315	trans	0.0438315
0.40415	trans	0.40415
-0.0402519	trans	0.0402519
0.055546	trans	0.055546
0.0653803	trans	0.0653803
0.0629446	trans	0.0629446
-0.159885	trans	0.159885
-0.0741673	trans	0.0741673
0.0422669	trans	0.0422669
0.0664436	trans	0.0664436
0.0719562	trans	0.0719562
0.0474443	trans	0.0474443
-0.0699483	trans	0.0699483
0.0658859	trans	0.0658859
0.0695496	trans	0.0695496
0.0492017	trans	0.0492017
0.05535	trans	0.05535
-0.0496862	trans	0.0496862
0.0862265	trans	0.0862265
-0.0462959	trans	0.0462959
-0.0440174	trans	0.0440174
0.048432	trans	0.048432
-0.0641984	trans	0.0641984
0.0706995	trans	0.0706995
0.0505664	trans	0.0505664
-0.0461552	trans	0.0461552
0.0655567	trans	0.0655567
0.0556774	trans	0.0556774
0.05319	trans	0.05319
0.0418037	trans	0.0418037
-0.0418952	trans	0.0418952
-0.0560692	trans	0.0560692
-0.141679	trans	0.141679
-0.10198	trans	0.10198
0.0538464	trans	0.0538464
0.118805	trans	0.118805
0.136781	trans	0.136781
0.141417	trans	0.141417
0.0589273	trans	0.0589273
0.0417898	trans	0.0417898
-0.0457276	trans	0.0457276
-0.0491305	trans	0.0491305
0.0796867	trans	0.0796867
-0.0459703	trans	0.0459703
-0.0793994	trans	0.0793994
0.0688722	trans	0.0688722
0.182999	trans	0.182999
0.063704	trans	0.063704
-0.0784782	trans	0.0784782
0.0708687	trans	0.0708687
0.064551	trans	0.064551
-0.27927	trans	0.27927
0.102902	trans	0.102902
0.698006	trans	0.698006
0.214577	trans	0.214577
0.0595893	trans	0.0595893
0.193701	trans	0.193701
-0.0683637	trans	0.0683637
0.0480412	trans	0.0480412
-0.0434822	trans	0.0434822
0.0595043	trans	0.0595043
0.0469501	trans	0.0469501
-0.0449236	trans	0.0449236
0.048592	trans	0.048592
-0.0525676	trans	0.0525676
0.0605224	trans	0.0605224
0.0548117	trans	0.0548117
-0.0694479	trans	0.0694479
0.0444628	trans	0.0444628
-0.215686	trans	0.215686
0.0390066	trans	0.0390066
0.0424038	trans	0.0424038
-0.054635	trans	0.054635
-0.0367566	trans	0.0367566
0.0540492	trans	0.0540492
0.0451181	trans	0.0451181
-0.0585724	trans	0.0585724
0.0479538	trans	0.0479538
0.0613791	trans	0.0613791
-0.0949105	trans	0.0949105
-0.0426269	trans	0.0426269
-0.0450471	trans	0.0450471
0.0592074	trans	0.0592074
0.0551282	trans	0.0551282
0.0445806	trans	0.0445806
-1.16557	trans	1.16557
-0.0441676	trans	0.0441676
0.217093	trans	0.217093
-0.0841419	trans	0.0841419
0.130937	trans	0.130937
-0.0430867	trans	0.0430867
-0.0501824	trans	0.0501824
0.052025	trans	0.052025
0.0598698	trans	0.0598698
-0.0496309	trans	0.0496309
-0.327404	trans	0.327404
0.0507725	trans	0.0507725
0.0557097	trans	0.0557097
0.208549	trans	0.208549
0.5589	trans	0.5589
0.0552589	trans	0.0552589
-0.0615207	trans	0.0615207
0.0729487	trans	0.0729487
0.0748623	trans	0.0748623
0.116206	trans	0.116206
0.0438441	trans	0.0438441
0.0652711	trans	0.0652711
0.0485196	trans	0.0485196
0.0519532	trans	0.0519532
-0.0711499	trans	0.0711499
-0.0453174	trans	0.0453174
0.0410921	trans	0.0410921
-0.0627974	trans	0.0627974
-0.0370712	trans	0.0370712
-0.0494231	trans	0.0494231
-0.0467382	trans	0.0467382
0.0894945	trans	0.0894945
0.0957849	trans	0.0957849
-0.242027	trans	0.242027
0.0581044	trans	0.0581044
0.630524	trans	0.630524
0.419029	trans	0.419029
-0.245594	trans	0.245594
0.0977739	trans	0.0977739
0.0823067	trans	0.0823067
-0.179142	trans	0.179142
0.0928402	trans	0.0928402
-0.0538497	trans	0.0538497
0.0492067	trans	0.0492067
0.0436675	trans	0.0436675
0.059283	trans	0.059283
-0.10373	trans	0.10373
-0.105732	trans	0.105732
0.407517	trans	0.407517
0.265679	trans	0.265679
0.201615	trans	0.201615
0.0614954	trans	0.0614954
-0.0704605	trans	0.0704605
0.192519	trans	0.192519
-0.0474872	trans	0.0474872
0.0430443	trans	0.0430443
0.0773355	trans	0.0773355
0.244386	trans	0.244386
0.0807589	trans	0.0807589
0.044919	trans	0.044919
-0.0424202	trans	0.0424202
-0.0476812	trans	0.0476812
-0.0424344	trans	0.0424344
0.0590579	trans	0.0590579
0.0590577	trans	0.0590577
0.0720971	trans	0.0720971
0.0429975	trans	0.0429975
-0.050533	trans	0.050533
-0.0428209	trans	0.0428209
-0.0544035	trans	0.0544035
-0.0551998	trans	0.0551998
0.10196	trans	0.10196
0.0764705	trans	0.0764705
0.0694628	trans	0.0694628
0.0573997	trans	0.0573997
0.0510257	trans	0.0510257
0.142532	trans	0.142532
-0.0436929	trans	0.0436929
-1.04065	trans	1.04065
-0.308965	trans	0.308965
0.119176	trans	0.119176
-0.0488965	trans	0.0488965
-0.0898856	trans	0.0898856
0.0895331	trans	0.0895331
-0.0479272	trans	0.0479272
0.0572778	trans	0.0572778
-0.120657	trans	0.120657
0.0971585	trans	0.0971585
0.0512974	trans	0.0512974
