eQTL_gene_id,eQTL_gene,chromosome,eQTL_peak,eQTL_left,eQTL_right,eQTL_LOD,eQTL_gene_dist,eQTL_cis,eQTL_gene_description
YLL057C,JLP1,12,662515,642132,675407,18.32034494,614137.0,False,"""Fe(II)-dependent sulfonate/alpha-ketoglutarate dioxygenase; involved in sulfonate catabolism for use as a sulfur source; contains sequence that resembles a J domain (typified by the E. coli DnaJ protein); induced by sulphur starvation"""
YLL056C,YLL056C,12,36311,18699,77743,3.456724562,0.0,True,"""NADH-dependent aldehyde reductase; reduces many aldehyde compounds including glycolaldehyde ; formaldehyde and furfural; transcription unregulated by furfural ; 5-hydroxymethylfurfural (HMF) and the mycotoxin patulin; expression increased by multidrug resistance transcription factors Yrm1p and Yrr1p; member of atypical subgroup 7 of the short-chain dehydrogenase/reductase (SDR) family; localizes to the cytoplasm; SWAT-GFP and mCherry fusion proteins localize to the ER and vacuole respectively"""
YLL055W,YCT1,12,29085,28676,31551,47.85269793,0.0,True,"""High-affinity cysteine-specific transporter; has similarity to the Dal5p family of transporters; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YCT1 is not an essential gene"""
YLL054C,YLL054C,12,759887,18699,778284,4.067108754,0.0,True,"""Putative protein of unknown function with similarity to Pip2p; an oleate-specific transcriptional activator of peroxisome proliferation; YLL054C is not an essential gene"""
YLL053C,YLL053C,12,657022,649837,657860,86.86850222,612875.0,False,"""Putative protein; in the Sigma 1278B strain background YLL053C is contiguous with AQY2 which encodes an aquaporin"""
YLL052C,AQY2,12,657022,649837,657792,82.2281817,612475.0,False,"""Water channel that mediates water transport across cell membranes; only expressed in proliferating cells; controlled by osmotic signals; may be involved in freeze tolerance; disrupted by a stop codon in many S. cerevisiae strains"""
YLL051C,FRE6,12,713543,24735,730719,3.815631585,0.0,True,"""Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels"""
YLL050C,COF1,12,659350,629974,676937,9.071667806,588559.0,False,"""Cofilin ; involved in pH-dependent actin filament depolarization; binds both actin monomers and filaments and severs filaments; involved in the selective sorting ; export of the secretory cargo from the late golgi; genetically interacts with pmr1; thought to be regulated by phosphorylation at SER4; ubiquitous and essential in eukaryotes"""
YLL049W,LDB18,12,908930,865827,989831,5.142211823,824421.0,False,"""Component of the dynactin complex; dynactin is required for dynein activity; null mutant exhibits defects in nuclear migration and spindle orientation and has reduced affinity for alcian blue dye; has homology to mammalian dynactin subunit p24"""
YLL048C,YBT1,12,131340,115271,177778,4.936357208,68005.0,False,"""Transporter of the ATP-binding cassette (ABC) family; involved in bile acid transport; negative regulator of vacuole fusion; regulates release of lumenal Ca2+ stores; similar to mammalian bile transporters; YBT1 has a paralog ; VMR1 ; that arose from the whole genome duplication"""
YLL045C,RPL8B,12,46414,46414,52618,37.56847152,0.0,True,"""Ribosomal 60S subunit protein L8B; required for processing of 27SA3 pre-rRNA to 27SB pre-rRNA during assembly of large ribosomal subunit; depletion leads to a turnover of pre-rRNA; L8 binds to Domain I of 25S and 5.8 S rRNAs; mutation results in decreased amounts of free 60S subunits; homologous to mammalian ribosomal protein L7A ; no bacterial homolog; RPL8B has a paralog ; RPL8A ; that arose from the whole genome duplication"""
YLL043W,FPS1,12,46414,40119,62374,12.71975654,0.0,True,"""Aquaglyceroporin ; plasma membrane channel; involved in efflux of glycerol and xylitol ; and in transport of acetate ; arsenite ; and antimonite; key factor in maintaining redox balance by mediating passive diffusion of glycerol; phosphorylated by Hog1p and Slt2p MAPK; deletion improves xylose fermentation; regulated by Rgc1p and Ask10p ; which are regulated by Hog1p phosphorylation under osmotic stress; phosphorylation by Ypk1p required to maintain an open state"""
YLL042C,ATG10,12,48833,48833,52618,96.79823399,3053.0,True,"""Conserved E2-like conjugating enzyme; mediates formation of the Atg12p-Atg5p conjugate ; which is a critical step in autophagy"""
YLL041C,SDH2,12,640445,640445,660371,36.53166609,585513.0,False,"""Iron-sulfur protein subunit of succinate dehydrogenase; the complex couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; other members are Sdh1p ; Sdh3p ; and Sdh4p"""
YLL040C,VPS13,12,48833,18699,64763,6.002541478,0.0,True,"""Protein involved in prospore membrane morphogenesis; peripheral membrane protein that localizes to the prospore membrane and at numerous membrane contact sites; involved in sporulation ; vacuolar protein sorting ; prospore membrane formation during sporulation ; and protein-Golgi retention; required for mitochondrial integrity; contains a PH-like domain; homologous to human CHAC and COH1 which are involved in Chorea-acanthocytosis and Cohen syndrome ; respectively"""
YLL039C,UBI4,12,657792,648649,668899,20.66171166,582441.0,False,"""Ubiquitin; becomes conjugated to proteins ; marking them for selective degradation via the ubiquitin-26S proteasome system; essential for the cellular stress response; encoded as a polyubiquitin precursor comprised of 5 head-to-tail repeats; protein abundance increases in response to DNA replication stress"""
YLL038C,ENT4,12,48833,40119,84504,5.159350943,0.0,True,"""Protein of unknown function; contains an N-terminal epsin-like domain; proposed to be involved in the trafficking of Arn1p in the absence of ferrichrome"""
YLL036C,PRP19,12,671257,650212,675961,24.96049086,580955.0,False,"""Splicing factor associated with the spliceosome; contains a U-box ; a motif found in a class of ubiquitin ligases ; and a WD40 domain; relocalizes to the cytosol in response to hypoxia"""
YLL035W,GRC3,12,677323,646705,783055,5.423455482,576026.0,False,"""Polynucleotide kinase present on rDNA; required for efficient transcription termination by RNA polymerase I; functions with Las1p in a conserved mechanism to cleave pre-rRNA at a specific site during rRNA processing and ribosome biogenesis; required for cell growth; mRNA is cell-cycle regulated"""
YLL034C,RIX7,12,777177,677164,780981,6.758431911,603017.0,False,"""Putative ATPase of the AAA family; required for export of pre-ribosomal large subunits from the nucleus; distributed between the nucleolus ; nucleoplasm ; and nuclear periphery depending on growth conditions"""
YLL033W,IRC19,12,511773,510268,513012,37.05707926,435966.0,False,"""Protein of unknown function; YLL033W is not an essential gene but mutant is defective in spore formation; null mutant displays increased levels of spontaneous Rad52p foci"""
YLL032C,YLL032C,12,574950,48833,578337,2.675704134,0.0,True,"""Protein of unknown function; may interact with ribosomes ; based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YLL032C is not an essential gene"""
YLL031C,GPI13,12,145067,73290,163451,11.21625248,0.0,True,"""ER membrane localized phosphoryltransferase; adds phosphoethanolamine onto the third mannose residue of the glycosylphosphatidylinositol (GPI) anchor precursor; similar to human PIG-O protein"""
YLL029W,FRA1,12,82288,79336,84455,52.88410727,0.0,True,"""Protein involved in negative regulation of iron regulon transcription; forms an iron independent complex with Fra2p ; Grx3p ; and Grx4p; cytosolic; mutant fails to repress transcription of iron regulon and is defective in spore formation"""
YLL028W,TPO1,12,84504,84504,86369,89.97403355,0.0,True,"""Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; recognizes spermine ; putrescine ; and spermidine; catalyzes uptake of polyamines at alkaline pH and excretion at acidic pH; during oxidative stress exports spermine ; spermidine from the cell ; which controls timing of expression of stress-responsive genes; phosphorylation enhances activity and sorting to the plasma membrane"""
YLL027W,ISA1,12,677900,627201,730719,3.890466545,538845.0,False,"""Protein required for maturation of mitochondrial [4Fe-4S] proteins; functions in a complex with Isa2p and possibly Iba57p; isa1 deletion causes loss of mitochondrial DNA and respiratory deficiency; depletion reduces growth on nonfermentable carbon sources; functional ortholog of bacterial A-type ISC proteins; human ISCA1 can complement isa1 null mutant"""
YLL026W,HSP104,12,88422,88069,88703,34.93856463,0.0,True,"""Disaggregase; heat shock protein that cooperates with Ydj1p (Hsp40) and Ssa1p (Hsp70) to refold and reactivate previously denatured ; aggregated proteins; responds to stresses including heat ; ethanol ; and sodium arsenite; involved in [PSI+] propagation; protein becomes more abundant and forms cytoplasmic foci in response to DNA replication stress; potentiated Hsp104p variants decrease TDP-43 proteotoxicity by eliminating its cytoplasmic aggregation"""
YLL025W,PAU17,12,94500,89864,97828,21.80265253,0.0,True,"""Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; SWAT-GFP and mCherry fusion proteins localize to the vacuole; YLL025W is not an essential gene"""
YLL024C,SSA2,12,86595,80989,108688,6.847357285,0.0,True,"""HSP70 family ATP-binding protein; involved in protein folding ; vacuolar import of proteins; required for ubiquitin-dependent degradation of short-lived proteins; associated with chaperonin-containing T-complex; 98% identical to paralog Ssa1p with distinct functional specificity in propagation of yeast [URE3] prions and vacuolar-mediated degradation of gluconeogenesis enzymes; binds tRNA ; has role in tRNA nuclear import during starvation"""
YLL023C,POM33,12,99134,98260,104468,74.39154018,0.0,True,"""Transmembrane nucleoporin; involved in nuclear pore complex (NPC) distribution ; assembly or stabilization; highly conserved across species ; orthologous to human TMEM33 and paralogous to Per33p; protein abundance increases in response to DNA replication stress"""
YLL022C,HIF1,12,100150,97429,107406,5.522531852,0.0,True,"""Non-essential component of the HAT-B histone acetyltransferase complex; localized to the nucleus; has a role in telomeric silencing; other members are Hat1p and Hat2p"""
YLL021W,SPA2,12,628215,624955,689955,4.910812395,519407.0,False,"""Component of the polarisome; functions in actin cytoskeletal organization during polarized growth; acts as a scaffold for Mkk1p and Mpk1p cell wall integrity signaling components; potential Cdc28p substrate; coding sequence contains length polymorphisms in different strains; SPA2 has a paralog ; SPH1 ; that arose from the whole genome duplication"""
YLL020C,YLL020C,12,109886,102249,112139,18.42434612,0.0,True,"""Dubious open reading frame; unlikely to encode a functional protein ; based on available experimental and comparative sequence data; partially overlaps the verified gene KNS1"""
YLL019C,KNS1,12,111423,109033,121537,34.08393484,133.0,False,"""Protein kinase involved in negative regulation of PolIII transcription; effector kinase of the TOR signaling pathway and phosphorylates Rpc53p to regulate ribosome and tRNA biosynthesis; member of the LAMMER family of protein kinases ; which are serine/threonine kinases also capable of phosphorylating tyrosine residues; capable of autophosphorylation"""
YLL018C-A,COX19,12,659350,629974,669013,9.829477322,520001.0,False,"""Protein required for cytochrome c oxidase assembly; located in the cytosol and mitochondrial intermembrane space; putative copper metallochaperone that delivers copper to cytochrome c oxidase; contains twin cysteine-x9-cysteine motifs"""
YLL018C,DPS1,12,113494,108688,132610,4.554943833,0.0,True,"""Aspartyl-tRNA synthetase ; primarily cytoplasmic; homodimeric enzyme that catalyzes the specific aspartylation of tRNA(Asp); class II aminoacyl tRNA synthetase; binding to its own mRNA may confer autoregulation; shares five highly conserved amino acids with human that when mutated cause leukoencephalopathy characterized by hypomyelination with brain stem and spinal cord involvement and leg spasticity (HBSL)"""
