snp_marker,chr,pos,Besse,Jakobson,Albert
chr11:137740,11,137740,True,True,False
chr11:138163,11,138163,True,True,False
chr11:138169,11,138169,True,True,False
chr11:138463,11,138463,True,True,True
chr11:138829,11,138829,False,False,True
chr11:138955,11,138955,False,False,True
chr11:139006,11,139006,False,False,True
chr11:139012,11,139012,False,False,True
chr11:139069,11,139069,True,True,True
chr11:139532,11,139532,True,True,False
chr11:140338,11,140338,True,True,True
chr11:140593,11,140593,False,False,True
chr11:140833,11,140833,False,False,True
chr11:141104,11,141104,False,False,True
chr11:141113,11,141113,False,False,True
chr11:141122,11,141122,False,False,True
chr11:141163,11,141163,False,False,True
chr11:141217,11,141217,False,False,True
chr11:141227,11,141227,False,False,True
chr11:141291,11,141291,False,False,True
chr11:141507,11,141507,False,False,True
chr11:141600,11,141600,False,False,True
chr11:141809,11,141809,False,False,True
chr11:141842,11,141842,False,False,True
chr11:142523,11,142523,False,False,True
chr11:142535,11,142535,False,False,True
chr11:142780,11,142780,False,False,True
chr11:142856,11,142856,False,False,True
chr11:142986,11,142986,False,False,True
chr11:143177,11,143177,False,False,True
chr11:143378,11,143378,False,False,True
chr11:143668,11,143668,False,False,True
chr11:143713,11,143713,False,False,True
chr11:143731,11,143731,False,False,True
chr11:143785,11,143785,False,False,True
chr11:143865,11,143865,False,False,True
chr11:144069,11,144069,False,False,True
chr11:144520,11,144520,False,False,True
chr11:144571,11,144571,False,False,True
chr11:144577,11,144577,False,False,True
chr11:144916,11,144916,True,True,False
chr11:145495,11,145495,False,False,True
chr11:145622,11,145622,False,False,True
chr11:145633,11,145633,False,False,True
chr11:145687,11,145687,False,False,True
chr11:145726,11,145726,False,False,True
chr11:145747,11,145747,False,False,True
chr11:145779,11,145779,False,False,True
chr11:145797,11,145797,False,False,True
chr11:145814,11,145814,False,False,True
chr11:145832,11,145832,False,False,True
chr11:145859,11,145859,False,False,True
chr11:145993,11,145993,False,False,True
chr11:146213,11,146213,False,False,True
chr11:146291,11,146291,True,True,True
chr11:146380,11,146380,False,False,True
chr11:146436,11,146436,False,False,True
chr11:146489,11,146489,False,False,True
chr11:146583,11,146583,False,False,True
chr11:146593,11,146593,False,False,True
chr11:146595,11,146595,False,False,True
chr11:146606,11,146606,False,False,True
chr11:146625,11,146625,False,False,True
chr11:146631,11,146631,False,False,True
chr11:146689,11,146689,False,False,True
chr11:146743,11,146743,False,False,True
chr11:146875,11,146875,False,False,True
chr11:146915,11,146915,False,False,True
chr11:146917,11,146917,False,False,True
chr11:146919,11,146919,False,False,True
chr11:146922,11,146922,False,False,True
chr11:146923,11,146923,False,False,True
chr11:147072,11,147072,False,False,True
chr11:147108,11,147108,False,False,True
chr11:147232,11,147232,False,False,True
chr11:147261,11,147261,False,False,True
chr11:147343,11,147343,False,False,True
chr11:147354,11,147354,False,False,True
chr11:147360,11,147360,False,False,True
chr11:147421,11,147421,False,False,True
chr11:147443,11,147443,False,False,True
chr11:147476,11,147476,False,False,True
chr11:147493,11,147493,True,True,True
chr11:147617,11,147617,False,False,True
chr11:147885,11,147885,False,False,True
chr11:147892,11,147892,False,False,True
chr11:147911,11,147911,False,False,True
chr11:147977,11,147977,False,False,True
chr11:148038,11,148038,False,False,True
chr11:148063,11,148063,False,False,True
chr11:148157,11,148157,False,False,True
chr11:148221,11,148221,False,False,True
chr11:148284,11,148284,False,False,True
chr11:148560,11,148560,False,False,True
chr11:148617,11,148617,False,False,True
chr11:148629,11,148629,False,False,True
chr11:148757,11,148757,False,False,True
chr11:148801,11,148801,False,False,True
chr11:148894,11,148894,False,False,True
chr11:148938,11,148938,False,False,True
chr11:148984,11,148984,False,False,True
chr11:149114,11,149114,False,False,True
chr11:149118,11,149118,False,False,True
chr11:149131,11,149131,False,False,True
chr11:149142,11,149142,False,False,True
chr11:149176,11,149176,False,False,True
chr11:149301,11,149301,False,False,True
chr11:149328,11,149328,False,False,True
chr11:149344,11,149344,False,False,True
chr11:149388,11,149388,False,False,True
chr11:149548,11,149548,False,False,True
chr11:149765,11,149765,False,False,True
chr11:149835,11,149835,False,False,True
chr11:150554,11,150554,False,False,True
chr11:150866,11,150866,False,False,True
chr11:150910,11,150910,False,False,True
chr11:151229,11,151229,False,False,True
chr11:151420,11,151420,False,False,True
chr11:151866,11,151866,False,False,True
chr11:152009,11,152009,True,True,True
chr11:152116,11,152116,False,False,True
chr11:152140,11,152140,False,False,True
chr11:152290,11,152290,False,False,True
chr11:152294,11,152294,False,False,True
chr11:152402,11,152402,False,False,True
chr11:152485,11,152485,False,False,True
chr11:152571,11,152571,False,False,True
chr11:152614,11,152614,False,False,True
chr11:152632,11,152632,False,False,True
chr11:152668,11,152668,True,True,True
chr11:152688,11,152688,False,False,True
chr11:152690,11,152690,False,False,True
chr11:153052,11,153052,False,False,True
chr11:153313,11,153313,True,True,True
chr11:153463,11,153463,False,False,True
chr11:153726,11,153726,False,False,True
chr11:153972,11,153972,True,True,False
chr11:154354,11,154354,True,True,False
chr11:154565,11,154565,True,True,True
chr11:154732,11,154732,False,False,True
chr11:155453,11,155453,False,False,True
chr11:155875,11,155875,True,True,True
chr11:155937,11,155937,True,True,False
chr11:157764,11,157764,False,False,True
chr11:158103,11,158103,True,True,False
chr11:158139,11,158139,True,True,False
chr11:162634,11,162634,True,True,True
chr11:162925,11,162925,True,True,True
chr11:164020,11,164020,False,False,True
chr11:164489,11,164489,True,True,False
chr11:166502,11,166502,False,False,True
chr11:167261,11,167261,True,True,True
chr11:169186,11,169186,True,True,False
chr11:170215,11,170215,True,True,False
chr11:170526,11,170526,True,True,True
chr11:171212,11,171212,True,True,False
chr11:171227,11,171227,False,False,True
chr11:171257,11,171257,True,True,False
chr11:171261,11,171261,False,False,True
chr11:171276,11,171276,True,True,False
chr11:171361,11,171361,True,True,True
chr11:171432,11,171432,False,False,True
chr11:171454,11,171454,True,True,False
chr11:171457,11,171457,True,True,True
chr11:171646,11,171646,True,True,False
chr11:171647,11,171647,True,True,False
chr11:171772,11,171772,False,False,True
chr11:172796,11,172796,False,False,True
chr11:173020,11,173020,True,True,True
chr11:173024,11,173024,False,False,True
chr11:173315,11,173315,False,False,True
chr11:173411,11,173411,False,False,True
chr11:173558,11,173558,False,False,True
chr11:173945,11,173945,True,True,True
chr11:174007,11,174007,True,True,True
chr11:174509,11,174509,False,False,True
chr11:176335,11,176335,False,False,True
chr11:176487,11,176487,False,False,True
chr11:176572,11,176572,False,False,True
chr11:176582,11,176582,False,False,True
chr11:176967,11,176967,False,False,True
chr11:177029,11,177029,False,False,True
chr11:177209,11,177209,False,False,True
chr11:177254,11,177254,False,False,True
chr11:177426,11,177426,False,False,True
chr11:177482,11,177482,False,False,True
chr11:177512,11,177512,False,False,True
chr11:177551,11,177551,False,False,True
chr11:177557,11,177557,False,False,True
chr11:177965,11,177965,False,False,True
chr11:178177,11,178177,False,False,True
chr11:178223,11,178223,False,False,True
chr11:178243,11,178243,False,False,True
chr11:178268,11,178268,False,False,True
chr11:178383,11,178383,False,False,True
chr11:178399,11,178399,False,False,True
chr11:178417,11,178417,False,False,True
chr11:178422,11,178422,False,False,True
chr11:178486,11,178486,False,False,True
chr11:179179,11,179179,False,False,True
chr11:179184,11,179184,False,False,True
chr11:179200,11,179200,False,False,True
chr11:179275,11,179275,False,False,True
chr11:179289,11,179289,False,False,True
chr11:179372,11,179372,False,False,True
chr11:179405,11,179405,False,False,True
chr11:179422,11,179422,False,False,True
chr11:179509,11,179509,False,False,True
chr11:179688,11,179688,False,False,True
chr11:179723,11,179723,False,False,True
chr11:179732,11,179732,False,False,True
chr11:179783,11,179783,False,False,True
chr11:179802,11,179802,True,True,False
chr11:179928,11,179928,False,False,True
chr11:179949,11,179949,False,False,True
chr11:180074,11,180074,False,False,True
chr11:180128,11,180128,False,False,True
chr11:180215,11,180215,False,False,True
chr11:180524,11,180524,False,False,True
chr11:180554,11,180554,False,False,True
chr11:180583,11,180583,False,False,True
chr11:180597,11,180597,False,False,True
chr11:180730,11,180730,False,False,True
chr11:180774,11,180774,False,False,True
chr11:181420,11,181420,False,False,True
chr11:181834,11,181834,False,False,True
chr11:181933,11,181933,False,False,True
chr11:182046,11,182046,False,False,True
chr11:182151,11,182151,True,True,False
chr11:182195,11,182195,False,False,True
chr11:182309,11,182309,False,False,True
chr11:182533,11,182533,False,False,True
chr11:182544,11,182544,False,False,True
chr11:182825,11,182825,False,False,True
chr11:182853,11,182853,False,False,True
chr11:182950,11,182950,False,False,True
chr11:183657,11,183657,False,False,True
chr11:183689,11,183689,True,True,True
chr11:184014,11,184014,False,False,True
chr11:184061,11,184061,True,True,False
chr11:184445,11,184445,False,False,True
chr11:184691,11,184691,False,False,True
chr11:184745,11,184745,False,False,True
chr11:184772,11,184772,False,False,True
chr11:184809,11,184809,False,False,True
chr11:184965,11,184965,True,True,False
chr11:185280,11,185280,True,True,False
chr11:185287,11,185287,True,True,True
chr11:185527,11,185527,True,True,False
chr11:185734,11,185734,True,True,False
chr11:185749,11,185749,True,True,False
chr11:185846,11,185846,True,True,True
chr11:185997,11,185997,True,True,True
chr11:186085,11,186085,True,True,False
chr11:186196,11,186196,True,True,True
chr11:186216,11,186216,True,True,False
chr11:186408,11,186408,True,True,False
chr11:186423,11,186423,False,False,True
chr11:186438,11,186438,False,False,True
chr11:186658,11,186658,False,False,True
chr11:186668,11,186668,False,False,True
chr11:187243,11,187243,False,False,True
chr11:188557,11,188557,False,False,True
chr11:188875,11,188875,False,False,True
chr11:189718,11,189718,False,False,True
chr11:191390,11,191390,False,False,True
chr11:191520,11,191520,True,True,False
chr11:193196,11,193196,True,True,False
chr11:193550,11,193550,False,False,True
chr11:193814,11,193814,False,False,True
chr11:194063,11,194063,False,False,True
chr11:194176,11,194176,False,False,True
chr11:194206,11,194206,False,False,True
chr11:194220,11,194220,False,False,True
chr11:194270,11,194270,False,False,True
chr11:194297,11,194297,False,False,True
chr11:194421,11,194421,False,False,True
chr11:194470,11,194470,False,False,True
chr11:194564,11,194564,False,False,True
chr11:194575,11,194575,False,False,True
chr11:194609,11,194609,False,False,True
chr11:194709,11,194709,False,False,True
chr11:195038,11,195038,False,False,True
chr11:195050,11,195050,False,False,True
chr11:195054,11,195054,False,False,True
chr11:195077,11,195077,False,False,True
chr11:195199,11,195199,False,False,True
chr11:195226,11,195226,False,False,True
chr11:195269,11,195269,False,False,True
chr11:195507,11,195507,True,True,False
chr11:195729,11,195729,False,False,True
chr11:195771,11,195771,False,False,True
chr11:196002,11,196002,False,False,True
chr11:196171,11,196171,False,False,True
chr11:196211,11,196211,True,True,False
chr11:196346,11,196346,False,False,True
chr11:196560,11,196560,True,True,False
chr11:196565,11,196565,True,True,False
chr11:196712,11,196712,False,False,True
chr11:196848,11,196848,False,False,True
chr11:196914,11,196914,True,True,False
chr11:196916,11,196916,False,False,True
chr11:196937,11,196937,False,False,True
chr11:197099,11,197099,False,False,True
chr11:197297,11,197297,False,False,True
chr11:197329,11,197329,False,False,True
chr11:197402,11,197402,False,False,True
chr11:197500,11,197500,False,False,True
chr11:198479,11,198479,False,False,True
chr11:198833,11,198833,False,False,True
chr11:200393,11,200393,True,True,True
chr11:201609,11,201609,True,True,True
chr11:201652,11,201652,True,True,True
chr11:201803,11,201803,False,False,True
chr11:201819,11,201819,False,False,True
chr11:201927,11,201927,False,False,True
chr11:201996,11,201996,False,False,True
chr11:202082,11,202082,False,False,True
chr11:202106,11,202106,False,False,True
chr11:202339,11,202339,False,False,True
chr11:202432,11,202432,False,False,True
chr11:202506,11,202506,False,False,True
chr11:202640,11,202640,True,True,False
chr11:203086,11,203086,False,False,True
chr11:203111,11,203111,True,True,True
chr11:203127,11,203127,False,False,True
chr11:203268,11,203268,False,False,True
chr11:203301,11,203301,False,False,True
chr11:203317,11,203317,False,False,True
chr11:203385,11,203385,True,True,False
chr11:203741,11,203741,True,True,False
chr11:204122,11,204122,False,False,True
chr11:204131,11,204131,True,True,True
chr11:204194,11,204194,False,False,True
chr11:204464,11,204464,False,False,True
chr11:204491,11,204491,True,True,True
chr11:204566,11,204566,False,False,True
chr11:204941,11,204941,False,False,True
chr11:205160,11,205160,False,False,True
chr11:205207,11,205207,False,False,True
chr11:205356,11,205356,False,False,True
chr11:205481,11,205481,False,False,True
chr11:205525,11,205525,False,False,True
chr11:206087,11,206087,False,False,True
chr11:206606,11,206606,False,False,True
chr11:206732,11,206732,False,False,True
chr11:207105,11,207105,False,False,True
chr11:207131,11,207131,False,False,True
chr11:207179,11,207179,False,False,True
chr11:207353,11,207353,False,False,True
chr11:207429,11,207429,False,False,True
chr11:208114,11,208114,False,False,True
chr11:208115,11,208115,False,False,True
chr11:208258,11,208258,True,True,True
chr11:208639,11,208639,False,False,True
chr11:208745,11,208745,False,False,True
chr11:209185,11,209185,False,False,True
chr11:209311,11,209311,False,False,True
chr11:209449,11,209449,False,False,True
chr11:209467,11,209467,False,False,True
chr11:209475,11,209475,True,True,True
chr11:209485,11,209485,False,False,True
chr11:209488,11,209488,False,False,True
chr11:209515,11,209515,False,False,True
chr11:209743,11,209743,False,False,True
chr11:209983,11,209983,False,False,True
chr11:210106,11,210106,False,False,True
chr11:210267,11,210267,True,True,True
chr11:210381,11,210381,False,False,True
chr11:210799,11,210799,False,False,True
chr11:211081,11,211081,False,False,True
chr11:211438,11,211438,False,False,True
chr11:211471,11,211471,False,False,True
chr11:211477,11,211477,False,False,True
chr11:211951,11,211951,False,False,True
chr11:211999,11,211999,False,False,True
chr11:212173,11,212173,False,False,True
chr11:212189,11,212189,False,False,True
chr11:212630,11,212630,False,False,True
chr11:212874,11,212874,False,False,True
chr11:212912,11,212912,False,False,True
chr11:213044,11,213044,False,False,True
chr11:213285,11,213285,False,False,True
chr11:213298,11,213298,False,False,True
chr11:213351,11,213351,False,False,True
