Pheno_Type	Pheno	Geno_Type	Chr	ChrPos	PValue	EffectSize	Loc	abs_effect	cis_trans
Transcriptomics	YKL218C	SNPs	11	17941	1.92e-15	0.03150935	Local	0.03150935	cis
Transcriptomics	YKL218C	SNPs	11	18606	5.03e-14	0.0175251	Local	0.0175251	cis
Transcriptomics	YKL218C	SNPs	11	18001	9.42e-14	0.08952539	Local	0.08952539	cis
Transcriptomics	YKL218C	SNPs	11	18968	6.28e-13	0.040812	Local	0.040812	cis
Transcriptomics	YKL218C	SNPs	11	16750	9.89e-10	0.02518138	Local	0.02518138	cis
Transcriptomics	YKL218C	SNPs	11	19074	1.18e-09	0.0588907	Local	0.0588907	cis
Transcriptomics	YKL218C	SNPs	11	19921	9.54e-09	0.02301835	Local	0.02301835	cis
Transcriptomics	YKL219W	SNPs	11	12572	1.12e-18	0.14618518	Local	0.14618518	cis
Transcriptomics	YKL219W	SNPs	11	13004	5.78e-17	0.05099013	Local	0.05099013	cis
Transcriptomics	YKL219W	SNPs	11	15300	9.32e-11	0.0304288	Local	0.0304288	cis
Transcriptomics	YKL219W	SNPs	11	15315	1.43e-09	0.01130567	Local	0.01130567	cis
Transcriptomics	YKL219W	SNPs	11	6833	5.13e-08	0.04787801	Local	0.04787801	cis
Transcriptomics	YKL219W	SNPs	7	659437	5.17e-07	0.05475988	Distant	0.05475988	trans
Transcriptomics	YKL219W	SNPs	16	395066	5.75e-07	0.00590803	Distant	0.00590803	trans
Transcriptomics	YKL219W	SNPs	10	551230	1.11e-06	0.04041098	Distant	0.04041098	trans
Transcriptomics	YKL219W	SNPs	11	51472	1.58e-06	0.05367619	Distant	0.05367619	trans
Transcriptomics	YKL220C	SNPs	12	1051903	1.49e-06	0.01386245	Distant	0.01386245	trans
Transcriptomics	YKL221W	SNPs	15	844406	1.97e-06	0.03044309	Distant	0.03044309	trans
Transcriptomics	YKL221W	SNPs	12	205884	2.82e-06	0.01258365	Distant	0.01258365	trans
Transcriptomics	YKL221W	SNPs	7	982687	4.39e-06	0.03459966	Distant	0.03459966	trans
Transcriptomics	YKL222C	SNPs	15	1051440	2.14e-08	0.03178025	Distant	0.03178025	trans
Transcriptomics	YKL222C	SNPs	14	162041	2.22e-06	0.03453308	Distant	0.03453308	trans
Transcriptomics	YKR004C	SNPs	2	741211	2.82e-07	0.02052809	Distant	0.02052809	trans
Transcriptomics	YKR007W	SNPs	14	691878	5.2e-06	0.02604907	Distant	0.02604907	trans
Transcriptomics	YKR007W	SNPs	12	370501	6.08e-06	0.0216483	Distant	0.0216483	trans
Transcriptomics	YKR011C	SNPs	4	848316	2.06e-06	0.0186193	Distant	0.0186193	trans
Transcriptomics	YKR013W	SNPs	11	463701	4.92e-31	0.12229779	Local	0.12229779	cis
Transcriptomics	YKR013W	SNPs	12	760199	1.74e-06	0.01400596	Distant	0.01400596	trans
Transcriptomics	YKR014C	SNPs	2	285688	1.9e-06	0.0200332	Distant	0.0200332	trans
Transcriptomics	YKR014C	SNPs	2	124505	3.8e-06	0.0155272	Distant	0.0155272	trans
Transcriptomics	YKR015C	SNPs	11	467127	4.87e-08	0.05507421	Local	0.05507421	cis
Transcriptomics	YKR015C	SNPs	11	471301	1.22e-07	0.06650107	Local	0.06650107	cis
Transcriptomics	YKR015C	SNPs	11	467597	3.27e-07	0.01813823	Local	0.01813823	cis
Transcriptomics	YKR015C	SNPs	11	250621	6.44e-07	0.02468357	Distant	0.02468357	trans
Transcriptomics	YKR017C	SNPs	11	473718	7.05e-11	0.13949966	Local	0.13949966	cis
Transcriptomics	YKR024C	SNPs	7	655851	1.36e-06	0.00667071	Distant	0.00667071	trans
Transcriptomics	YKR030W	SNPs	6	251816	3.24e-06	0.06618199	Distant	0.06618199	trans
Transcriptomics	YKR035C	SNPs	11	77212	5.72e-06	0.05335811	Distant	0.05335811	trans
Transcriptomics	YKR038C	SNPs	11	513184	3.03e-06	0.06240839	Local	0.06240839	cis
Transcriptomics	YKR041W	SNPs	4	1452093	5.14e-06	0.01431882	Distant	0.01431882	trans
Transcriptomics	YKR042W	SNPs	7	702168	2.42e-07	0.04968527	Distant	0.04968527	trans
Transcriptomics	YKR046C	SNPs	14	424418	3.24e-06	0.08233008	Distant	0.08233008	trans
Transcriptomics	YKR047W	SNPs	2	552681	8.16e-07	0.01862884	Distant	0.01862884	trans
Transcriptomics	YKR047W	SNPs	12	320834	1.83e-06	0.02336114	Distant	0.02336114	trans
Transcriptomics	YKR047W	SNPs	4	1112991	7.47e-06	0.02136056	Distant	0.02136056	trans
Transcriptomics	YKR048C	SNPs	1	59265	1.06e-06	0.00641484	Distant	0.00641484	trans
Transcriptomics	YKR048C	SNPs	7	254979	2.91e-06	0.01266906	Distant	0.01266906	trans
Transcriptomics	YKR048C	SNPs	7	413763	3.58e-06	0.00714794	Distant	0.00714794	trans
Transcriptomics	YKR053C	SNPs	11	535579	8.92e-26	0.1005278	Local	0.1005278	cis
Transcriptomics	YKR055W	SNPs	1	146738	2.35e-06	0.0701528	Distant	0.0701528	trans
Transcriptomics	YKR062W	SNPs	9	395649	4.87e-06	0.00837981	Distant	0.00837981	trans
Transcriptomics	YKR066C	SNPs	6	131665	7.12e-07	0.01970678	Distant	0.01970678	trans
Transcriptomics	YKR066C	SNPs	16	309958	9.5e-07	0.04829751	Distant	0.04829751	trans
Transcriptomics	YKR066C	SNPs	6	169035	1.43e-06	0.01976635	Distant	0.01976635	trans
Transcriptomics	YKR069W	SNPs	13	613950	6.78e-06	0.0095365	Distant	0.0095365	trans
Transcriptomics	YKR070W	SNPs	11	574660	5.54e-15	0.08223031	Local	0.08223031	cis
Transcriptomics	YKR070W	SNPs	11	574704	1.93e-08	0.01231792	Local	0.01231792	cis
Transcriptomics	YKR070W	SNPs	11	574788	4.88e-06	0.02994811	Local	0.02994811	cis
Transcriptomics	YKR071C	SNPs	15	271822	1.35e-06	0.07361429	Distant	0.07361429	trans
Transcriptomics	YKR072C	SNPs	2	24972	8.85e-06	0.0061313	Distant	0.0061313	trans
Transcriptomics	YKR075C	SNPs	11	125642	3.48e-06	0.0140352	Distant	0.0140352	trans
Transcriptomics	YKR081C	SNPs	7	655851	2.69e-06	0.00598509	Distant	0.00598509	trans
Transcriptomics	YKR087C	SNPs	11	604356	6.14e-28	0.15024637	Local	0.15024637	cis
Transcriptomics	YKR087C	SNPs	11	607271	9.5e-09	0.02015954	Local	0.02015954	cis
Transcriptomics	YKR087C	SNPs	11	597399	2.06e-06	0.02957875	Local	0.02957875	cis
Transcriptomics	YKR087C	SNPs	11	610234	3.47e-06	0.03285149	Local	0.03285149	cis
Transcriptomics	YKR090W	SNPs	11	608676	4.57e-06	0.01609939	Local	0.01609939	cis
Transcriptomics	YKR090W	SNPs	9	292353	4.66e-06	0.00893586	Distant	0.00893586	trans
Transcriptomics	YKR092C	SNPs	7	655851	1.86e-06	0.00647179	Distant	0.00647179	trans
Transcriptomics	YKR093W	SNPs	16	224865	1.68e-07	0.02022671	Distant	0.02022671	trans
Transcriptomics	YKR093W	SNPs	15	447362	3.29e-06	0.01844688	Distant	0.01844688	trans
Transcriptomics	YKR094C	SNPs	12	585709	3.13e-06	0.03084522	Distant	0.03084522	trans
Transcriptomics	YKR095W	SNPs	7	147603	1.38e-06	0.02812588	Distant	0.02812588	trans
Transcriptomics	YKR097W	SNPs	9	128198	1.13e-06	0.03535088	Distant	0.03535088	trans
Transcriptomics	YKR099W	SNPs	14	421697	3.63e-06	0.00835651	Distant	0.00835651	trans
Transcriptomics	YKR100C	SNPs	7	413763	6.21e-06	0.00586952	Distant	0.00586952	trans
Transcriptomics	YKR105C	SNPs	11	645157	8.33e-13	0.01962145	Local	0.01962145	cis
Transcriptomics	YKR105C	SNPs	11	645006	2.63e-09	0.14652595	Local	0.14652595	cis
Transcriptomics	YKR105C	SNPs	11	643390	9.53e-09	0.11201873	Local	0.11201873	cis
Transcriptomics	YLL005C	SNPs	14	230725	3.7e-06	0.03279542	Distant	0.03279542	trans
Transcriptomics	YLL010C	SNPs	2	690620	1.73e-07	0.01986702	Distant	0.01986702	trans
Transcriptomics	YLL011W	SNPs	7	655851	4.74e-06	0.00582248	Distant	0.00582248	trans
Transcriptomics	YLL015W	SNPs	12	116251	3.51e-12	0.08023208	Local	0.08023208	cis
Transcriptomics	YLL015W	SNPs	4	845959	2.56e-06	0.07758483	Distant	0.07758483	trans
Transcriptomics	YLL015W	SNPs	12	117547	8.77e-06	0.01357643	Local	0.01357643	cis
Transcriptomics	YLL019C	SNPs	7	238358	7.23e-06	0.02652713	Distant	0.02652713	trans
Transcriptomics	YLL020C	SNPs	12	1031026	1.01e-06	0.06444165	Distant	0.06444165	trans
Transcriptomics	YLL025W	SNPs	13	370963	5.52e-06	0.00641666	Distant	0.00641666	trans
Transcriptomics	YLL031C	SNPs	4	446874	6.49e-06	0.0874566	Distant	0.0874566	trans
Transcriptomics	YLL033W	SNPs	12	74492	8.36e-09	0.01659218	Local	0.01659218	cis
Transcriptomics	YLL034C	SNPs	7	655851	8.43e-08	0.00815143	Distant	0.00815143	trans
Transcriptomics	YLL034C	SNPs	11	290740	1.53e-06	0.01619054	Distant	0.01619054	trans
Transcriptomics	YLL035W	SNPs	15	715851	1.61e-06	0.01722338	Distant	0.01722338	trans
Transcriptomics	YLL038C	SNPs	12	66338	1.8e-07	0.09991703	Local	0.09991703	cis
Transcriptomics	YLL038C	SNPs	15	615000	7.69e-07	0.02159846	Distant	0.02159846	trans
Transcriptomics	YLL038C	SNPs	11	106896	1.67e-06	0.02859056	Distant	0.02859056	trans
Transcriptomics	YLL038C	SNPs	16	725524	2.32e-06	0.01049208	Distant	0.01049208	trans
Transcriptomics	YLL039C	SNPs	15	466809	3.67e-06	0.02482131	Distant	0.02482131	trans
Transcriptomics	YLL042C	SNPs	12	52412	4.41e-07	0.0077246	Local	0.0077246	cis
Transcriptomics	YLL042C	SNPs	12	52232	1.29e-06	0.01345368	Local	0.01345368	cis
Transcriptomics	YLL051C	SNPs	10	330050	1.94e-06	0.03642688	Distant	0.03642688	trans
Transcriptomics	YLL051C	SNPs	7	413763	2.38e-06	0.00841488	Distant	0.00841488	trans
Transcriptomics	YLL052C	SNPs	8	51856	7.39e-15	0.36221587	Distant	0.36221587	trans
Transcriptomics	YLL052C	SNPs	12	36882	2.03e-13	0.20330585	Local	0.20330585	cis
Transcriptomics	YLL053C	SNPs	8	51856	7.68e-17	0.41864972	Distant	0.41864972	trans
Transcriptomics	YLL053C	SNPs	12	36882	5.18e-12	0.18352758	Local	0.18352758	cis
Transcriptomics	YLL057C	SNPs	12	26817	2.25e-07	0.01584891	Local	0.01584891	cis
Transcriptomics	YLL059C	SNPs	12	23030	1.33e-06	0.06399566	Local	0.06399566	cis
Transcriptomics	YLL062C	SNPs	16	321220	6.01e-06	0.00483188	Distant	0.00483188	trans
Transcriptomics	YLL063C	SNPs	9	171954	3.96e-14	0.01348869	Distant	0.01348869	trans
Transcriptomics	YLL063C	SNPs	16	596248	3.07e-07	0.01360684	Distant	0.01360684	trans
Transcriptomics	YLL063C	SNPs	12	18460	5.52e-07	0.0625889	Local	0.0625889	cis
Transcriptomics	YLL063C	SNPs	8	139555	1.33e-06	0.01182205	Distant	0.01182205	trans
Transcriptomics	YLL063C	SNPs	6	62822	3.39e-06	0.00896923	Distant	0.00896923	trans
Transcriptomics	YLL066C	SNPs	4	593321	1.95e-06	0.00270862	Distant	0.00270862	trans
Transcriptomics	YLL067C	SNPs	4	593321	1.86e-06	0.00278047	Distant	0.00278047	trans
Transcriptomics	YLR002C	SNPs	7	655851	7.33e-07	0.00673623	Distant	0.00673623	trans
Transcriptomics	YLR003C	SNPs	13	213896	5.48e-07	0.00683164	Distant	0.00683164	trans
Transcriptomics	YLR004C	SNPs	15	586701	2.63e-06	0.01412276	Distant	0.01412276	trans
Transcriptomics	YLR006C	SNPs	12	163451	3.15e-18	0.06960378	Local	0.06960378	cis
Transcriptomics	YLR006C	SNPs	12	164123	1.03e-14	0.18083314	Local	0.18083314	cis
Transcriptomics	YLR012C	SNPs	12	170546	1.82e-06	0.00933003	Local	0.00933003	cis
Transcriptomics	YLR014C	SNPs	15	715193	4.91e-06	0.05254645	Distant	0.05254645	trans
Transcriptomics	YLR020C	SNPs	2	722546	4.91e-07	0.05627092	Distant	0.05627092	trans
Transcriptomics	YLR020C	SNPs	3	152720	1.47e-06	0.00997045	Distant	0.00997045	trans
Transcriptomics	YLR023C	SNPs	12	506310	5.33e-06	0.01748142	Distant	0.01748142	trans
Transcriptomics	YLR027C	SNPs	15	823938	4.2e-06	0.09046946	Distant	0.09046946	trans
Transcriptomics	YLR029C	SNPs	13	331334	3.63e-06	0.02224405	Distant	0.02224405	trans
Transcriptomics	YLR030W	SNPs	15	312454	2.85e-06	0.08126731	Distant	0.08126731	trans
Transcriptomics	YLR030W	SNPs	4	1122913	3.02e-06	0.06347039	Distant	0.06347039	trans
Transcriptomics	YLR032W	SNPs	16	795157	3.73e-06	0.0296658	Distant	0.0296658	trans
Transcriptomics	YLR034C	SNPs	12	212271	1.16e-18	0.04804938	Local	0.04804938	cis
Transcriptomics	YLR034C	SNPs	4	553033	1.02e-06	0.01956682	Distant	0.01956682	trans
Transcriptomics	YLR036C	SNPs	12	208751	4.06e-18	0.2379464	Local	0.2379464	cis
Transcriptomics	YLR036C	SNPs	12	212873	2.89e-11	0.05032775	Local	0.05032775	cis
Transcriptomics	YLR036C	SNPs	12	206464	2.89e-10	0.09463174	Local	0.09463174	cis
Transcriptomics	YLR036C	SNPs	12	214864	5.1e-08	0.01070862	Local	0.01070862	cis
Transcriptomics	YLR036C	SNPs	12	206077	8.47e-08	0.01482963	Local	0.01482963	cis
Transcriptomics	YLR036C	SNPs	12	223075	1.32e-06	0.02333652	Local	0.02333652	cis
Transcriptomics	YLR036C	SNPs	12	206784	1.87e-06	0.03194431	Local	0.03194431	cis
Transcriptomics	YLR036C	SNPs	16	715781	2.53e-06	0.00563533	Distant	0.00563533	trans
Transcriptomics	YLR037C	SNPs	4	582525	1.27e-06	0.01629547	Distant	0.01629547	trans
Transcriptomics	YLR040C	SNPs	15	666991	3.47e-06	0.00689646	Distant	0.00689646	trans
Transcriptomics	YLR043C	SNPs	3	274645	8.27e-06	0.07476311	Distant	0.07476311	trans
Transcriptomics	YLR047C	SNPs	12	241859	5.72e-08	0.10624354	Local	0.10624354	cis
Transcriptomics	YLR047C	SNPs	12	235798	9.84e-07	0.05904235	Local	0.05904235	cis
Transcriptomics	YLR050C	SNPs	12	210539	1.95e-06	0.00575565	Distant	0.00575565	trans
Transcriptomics	YLR052W	SNPs	15	882027	7.72e-06	0.01081344	Distant	0.01081344	trans
Transcriptomics	YLR054C	SNPs	13	179439	5.2e-06	0.01881635	Distant	0.01881635	trans
Transcriptomics	YLR056W	SNPs	16	24284	2.49e-06	0.01858036	Distant	0.01858036	trans
Transcriptomics	YLR056W	SNPs	2	159797	7.48e-06	0.08045557	Distant	0.08045557	trans
Transcriptomics	YLR058C	SNPs	16	391587	2.05e-06	0.00964366	Distant	0.00964366	trans
Transcriptomics	YLR059C	SNPs	10	626305	3.32e-06	0.00590083	Distant	0.00590083	trans
Transcriptomics	YLR061W	SNPs	12	263103	1.87e-23	0.09056841	Local	0.09056841	cis
Transcriptomics	YLR070C	SNPs	14	230725	1.93e-06	0.03707578	Distant	0.03707578	trans
Transcriptomics	YLR070C	SNPs	3	79170	5.35e-06	0.00501369	Distant	0.00501369	trans
Transcriptomics	YLR072W	SNPs	14	230725	8.66e-06	0.03227094	Distant	0.03227094	trans
Transcriptomics	YLR076C	SNPs	12	924398	3.52e-06	0.00969646	Distant	0.00969646	trans
Transcriptomics	YLR083C	SNPs	7	655851	1.58e-06	0.00651131	Distant	0.00651131	trans
Transcriptomics	YLR085C	SNPs	12	301966	4.96e-06	0.09017414	Local	0.09017414	cis
Transcriptomics	YLR088W	SNPs	6	119755	8.63e-07	0.04760663	Distant	0.04760663	trans
Transcriptomics	YLR090W	SNPs	1	203386	1.88e-06	0.05530617	Distant	0.05530617	trans
Transcriptomics	YLR094C	SNPs	7	112130	1.53e-06	0.01517469	Distant	0.01517469	trans
Transcriptomics	YLR094C	SNPs	10	395144	3.27e-06	0.01746797	Distant	0.01746797	trans
Transcriptomics	YLR094C	SNPs	16	556112	3.56e-06	0.01993221	Distant	0.01993221	trans
Transcriptomics	YLR097C	SNPs	16	813633	1.55e-06	0.04857746	Distant	0.04857746	trans
Transcriptomics	YLR098C	SNPs	16	104715	5.4e-06	0.00859979	Distant	0.00859979	trans
Transcriptomics	YLR100W	SNPs	12	210539	1.72e-07	0.0066626	Distant	0.0066626	trans
Transcriptomics	YLR105C	SNPs	12	346177	2e-09	0.14704345	Local	0.14704345	cis
Transcriptomics	YLR105C	SNPs	12	345234	4.28e-06	0.00985221	Local	0.00985221	cis
Transcriptomics	YLR107W	SNPs	12	364406	2.5000000000000002e-22	0.03247812	Local	0.03247812	cis
Transcriptomics	YLR107W	SNPs	12	357723	1.48e-08	0.00705784	Local	0.00705784	cis
Transcriptomics	YLR107W	SNPs	12	364410	5.6e-08	0.06134344	Local	0.06134344	cis
Transcriptomics	YLR107W	SNPs	16	208843	1.18e-06	0.0874874	Distant	0.0874874	trans
Transcriptomics	YLR107W	SNPs	12	367673	1.51e-06	0.02528959	Local	0.02528959	cis
Transcriptomics	YLR110C	SNPs	11	569249	6.4e-07	0.03236509	Distant	0.03236509	trans
Transcriptomics	YLR111W	SNPs	2	610295	1.24e-06	0.04041521	Distant	0.04041521	trans
Transcriptomics	YLR112W	SNPs	15	80741	8.4e-07	0.05950496	Distant	0.05950496	trans
Transcriptomics	YLR114C	SNPs	10	69760	3.12e-06	0.01186176	Distant	0.01186176	trans
Transcriptomics	YLR117C	SNPs	6	180546	2.77e-06	0.00443057	Distant	0.00443057	trans
Transcriptomics	YLR120C	SNPs	12	386630	4.44e-09	0.04107621	Local	0.04107621	cis
Transcriptomics	YLR120C	SNPs	4	430471	5.96e-07	0.0276179	Distant	0.0276179	trans
Transcriptomics	YLR120C	SNPs	5	310939	2.43e-06	0.03110626	Distant	0.03110626	trans
Transcriptomics	YLR120C	SNPs	11	515221	2.45e-06	0.03455798	Distant	0.03455798	trans
Transcriptomics	YLR122C	SNPs	12	727328	2.38e-06	0.01553608	Distant	0.01553608	trans
Transcriptomics	YLR126C	SNPs	10	70181	5.22e-06	0.01722888	Distant	0.01722888	trans
Transcriptomics	YLR126C	SNPs	11	463096	5.44e-06	0.0083819	Distant	0.0083819	trans
Transcriptomics	YLR133W	SNPs	14	210544	4.5e-07	0.02072786	Distant	0.02072786	trans
Transcriptomics	YLR134W	SNPs	5	85999	4.13e-07	0.00879032	Distant	0.00879032	trans
Transcriptomics	YLR134W	SNPs	1	142568	3.58e-06	0.0195545	Distant	0.0195545	trans
Transcriptomics	YLR137W	SNPs	2	207727	2.2e-06	0.01714359	Distant	0.01714359	trans
Transcriptomics	YLR139C	SNPs	4	34063	2.95e-06	0.06665741	Distant	0.06665741	trans
Transcriptomics	YLR141W	SNPs	2	61447	1.05e-06	0.04337589	Distant	0.04337589	trans
Transcriptomics	YLR141W	SNPs	9	284368	2.14e-06	0.10045309	Distant	0.10045309	trans
Transcriptomics	YLR141W	SNPs	15	257563	4.25e-06	0.01518479	Distant	0.01518479	trans
Transcriptomics	YLR141W	SNPs	9	335817	5.06e-06	0.04289196	Distant	0.04289196	trans
Transcriptomics	YLR145W	SNPs	15	309869	2.34e-06	0.07275317	Distant	0.07275317	trans
Transcriptomics	YLR146C	SNPs	7	655851	5.49e-06	0.0058049	Distant	0.0058049	trans
Transcriptomics	YLR146C	SNPs	3	266282	9.32e-06	0.00944891	Distant	0.00944891	trans
Transcriptomics	YLR149C-A	SNPs	12	440337	1.64e-26	0.18241672	Local	0.18241672	cis
Transcriptomics	YLR149C-A	SNPs	12	439587	6.04e-10	0.09464392	Local	0.09464392	cis
Transcriptomics	YLR151C	SNPs	12	442615	1.0499999999999999e-30	0.11752641	Local	0.11752641	cis
Transcriptomics	YLR151C	SNPs	12	443030	6.91e-12	0.11055665	Local	0.11055665	cis
Transcriptomics	YLR151C	SNPs	12	442873	5.56e-11	0.02482956	Local	0.02482956	cis
Transcriptomics	YLR151C	SNPs	12	442798	1.61e-10	0.01412031	Local	0.01412031	cis
Transcriptomics	YLR151C	SNPs	12	443985	2.22e-07	0.03955846	Local	0.03955846	cis
Transcriptomics	YLR151C	SNPs	12	441545	8.69e-07	0.00693194	Local	0.00693194	cis
Transcriptomics	YLR151C	SNPs	12	440640	8.74e-07	0.02440147	Local	0.02440147	cis
Transcriptomics	YLR152C	SNPs	12	443030	2.97e-10	0.07966039	Local	0.07966039	cis
Transcriptomics	YLR152C	SNPs	16	556112	7.24e-07	0.02196385	Distant	0.02196385	trans
Transcriptomics	YLR152C	SNPs	1	128470	3.27e-06	0.01920177	Distant	0.01920177	trans
Transcriptomics	YLR168C	SNPs	12	500491	1.65e-07	0.06995733	Local	0.06995733	cis
Transcriptomics	YLR168C	SNPs	16	229324	1.87e-06	0.00873647	Distant	0.00873647	trans
Transcriptomics	YLR172C	SNPs	12	503512	2.38e-07	0.07476899	Local	0.07476899	cis
Transcriptomics	YLR172C	SNPs	4	120030	5.29e-06	0.06693751	Distant	0.06693751	trans
Transcriptomics	YLR179C	SNPs	12	514845	6.0200000000000005e-65	0.35326281	Local	0.35326281	cis
Transcriptomics	YLR179C	SNPs	14	593545	9.51e-07	0.01358436	Distant	0.01358436	trans
Transcriptomics	YLR179C	SNPs	13	740894	1.31e-06	0.01163245	Distant	0.01163245	trans
Transcriptomics	YLR179C	SNPs	6	175192	3.48e-06	0.01072554	Distant	0.01072554	trans
Transcriptomics	YLR179C	SNPs	12	513887	4.06e-06	0.01342223	Local	0.01342223	cis
Transcriptomics	YLR180W	SNPs	7	655851	7.59e-08	0.00820132	Distant	0.00820132	trans
Transcriptomics	YLR180W	SNPs	15	789595	3.24e-06	0.01049775	Distant	0.01049775	trans
Transcriptomics	YLR183C	SNPs	14	124139	2.89e-06	0.0523115	Distant	0.0523115	trans
Transcriptomics	YLR191W	SNPs	11	580794	2.08e-06	0.00841936	Distant	0.00841936	trans
Transcriptomics	YLR194C	SNPs	14	605480	1.52e-06	0.01560958	Distant	0.01560958	trans
Transcriptomics	YLR197W	SNPs	7	655851	4.82e-06	0.00577799	Distant	0.00577799	trans
Transcriptomics	YLR201C	SNPs	12	550665	2.14e-07	0.04977955	Local	0.04977955	cis
Transcriptomics	YLR205C	SNPs	14	425075	1.16e-06	0.11590118	Distant	0.11590118	trans
Transcriptomics	YLR208W	SNPs	12	560024	3.99e-07	0.02386047	Local	0.02386047	cis
Transcriptomics	YLR208W	SNPs	12	1012407	5.31e-06	0.02024852	Distant	0.02024852	trans
Transcriptomics	YLR209C	SNPs	12	560800	7.77e-11	0.01480721	Local	0.01480721	cis
Transcriptomics	YLR212C	SNPs	16	773032	1.41e-06	0.04876291	Distant	0.04876291	trans
Transcriptomics	YLR213C	SNPs	12	832198	1.5e-06	0.05738292	Distant	0.05738292	trans
Transcriptomics	YLR214W	SNPs	12	567995	1.21e-07	0.01612026	Local	0.01612026	cis
Transcriptomics	YLR214W	SNPs	12	571809	3.36e-06	0.09745833	Local	0.09745833	cis
Transcriptomics	YLR218C	SNPs	12	367348	7.7e-07	0.02714018	Distant	0.02714018	trans
Transcriptomics	YLR224W	SNPs	4	1213572	4.76e-06	0.00519104	Distant	0.00519104	trans
Transcriptomics	YLR225C	SNPs	1	83309	1.38e-06	0.04857335	Distant	0.04857335	trans
Transcriptomics	YLR225C	SNPs	1	83337	1.42e-06	0.08551996	Distant	0.08551996	trans
Transcriptomics	YLR227C	SNPs	12	591465	2.33e-06	0.01574274	Local	0.01574274	cis
Transcriptomics	YLR228C	SNPs	11	581566	1.65e-06	0.02108325	Distant	0.02108325	trans
Transcriptomics	YLR231C	SNPs	12	607128	1.42e-06	0.04543392	Local	0.04543392	cis
Transcriptomics	YLR232W	SNPs	12	607614	2.78e-09	0.14228951	Local	0.14228951	cis
Transcriptomics	YLR232W	SNPs	12	607128	1.71e-07	0.04797541	Local	0.04797541	cis
Transcriptomics	YLR233C	SNPs	15	868024	3.07e-07	0.07180926	Distant	0.07180926	trans
Transcriptomics	YLR237W	SNPs	15	586701	1.58e-07	0.01621089	Distant	0.01621089	trans
Transcriptomics	YLR238W	SNPs	12	614708	3.92e-08	0.0492961	Local	0.0492961	cis
Transcriptomics	YLR239C	SNPs	15	674643	3.36e-07	0.03447155	Distant	0.03447155	trans
Transcriptomics	YLR239C	SNPs	15	941220	2.18e-06	0.040453	Distant	0.040453	trans
Transcriptomics	YLR246W	SNPs	12	723642	7.17e-07	0.01682993	Distant	0.01682993	trans
Transcriptomics	YLR246W	SNPs	2	253367	1.8e-06	0.01372652	Distant	0.01372652	trans
Transcriptomics	YLR247C	SNPs	7	251694	1.09e-05	0.00740304	Distant	0.00740304	trans
Transcriptomics	YLR249W	SNPs	7	655851	1.63e-06	0.00630973	Distant	0.00630973	trans
Transcriptomics	YLR254C	SNPs	12	775104	1.3e-06	0.05734476	Distant	0.05734476	trans
Transcriptomics	YLR257W	SNPs	4	848316	1.13e-06	0.02020398	Distant	0.02020398	trans
Transcriptomics	YLR258W	SNPs	12	660194	6.35e-07	0.01256851	Local	0.01256851	cis
Transcriptomics	YLR262C	SNPs	12	668131	2.67e-15	0.0519376	Local	0.0519376	cis
Transcriptomics	YLR262C	SNPs	12	668899	2.78e-11	0.07073923	Local	0.07073923	cis
Transcriptomics	YLR265C	SNPs	12	677014	4.31e-07	0.02394946	Local	0.02394946	cis
Transcriptomics	YLR266C	SNPs	12	677829	2.12e-25	0.13705377	Local	0.13705377	cis
Transcriptomics	YLR267W	SNPs	12	677829	7.92e-13	0.07096977	Local	0.07096977	cis
Transcriptomics	YLR267W	SNPs	15	631254	4.34e-07	0.00760588	Distant	0.00760588	trans
Transcriptomics	YLR270W	SNPs	12	665873	1.87e-06	0.00819543	Local	0.00819543	cis
Transcriptomics	YLR274W	SNPs	14	491381	2.1e-06	0.033764	Distant	0.033764	trans
Transcriptomics	YLR281C	SNPs	4	59148	3.6e-06	0.01181273	Distant	0.01181273	trans
Transcriptomics	YLR284C	SNPs	12	707189	2.72e-11	0.0135478	Local	0.0135478	cis
Transcriptomics	YLR294C	SNPs	4	34063	1.28e-07	0.07805962	Distant	0.07805962	trans
Transcriptomics	YLR301W	SNPs	16	411368	1.84e-06	0.01329377	Distant	0.01329377	trans
Transcriptomics	YLR302C	SNPs	13	622544	9.22e-12	0.02699181	Distant	0.02699181	trans
Transcriptomics	YLR302C	SNPs	13	622439	2.89e-11	0.04514193	Distant	0.04514193	trans
