SNP,PPI,DRUG,eQTL_gene,eQTL_gene_id,pQTL_protein,pQTL_protein_name,Chromosome,piQTL_peak,piQTL_left,piQTL_right,eQTL_peak,eQTL_left,eQTL_right,pQTL_peak,pQTL_left,pQTL_right,piQTL_EFFECTSIZE,piQTL_pvalue,piQTL_FDR,eQTL_LOD,eQTL_gene_dist,eQTL_cis,pQTL_effect,pQTL_gene_dist,pQTL_cis,peak_distance,is_piQTL_peak_in_eQTL,is_eQTL_peak_in_piQTL,is_piQTL_peak_in_pQTL,is_pQTL_peak_in_piQTL,is_eQTL_peak_in_pQTL,is_pQTL_peak_in_eQTL,piQTL_locus_id,piQTL_locus_gene,piQTL_locus_description
10190,ADE17_PGM2,5-FC,SWI3,YJL176C,YBR221C,PDB1,Chr15,171150,165912,185252,171150,157219,189231,171150,165912,184082,-0.58077282,4.172007032,0.018957392,6.067672287,,False,0.242897416,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,SWI3,YJL176C,YHR179W,OYE2,Chr15,171150,165912,185252,171150,157219,189231,171150,165912,184082,-0.58077282,4.172007032,0.018957392,6.067672287,,False,0.265082878,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,SWI3,YJL176C,YOR323C,PRO2,Chr15,171150,165912,185252,171150,157219,189231,171150,165912,184082,-0.58077282,4.172007032,0.018957392,6.067672287,,False,0.15943225,750382.0,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,SWI3,YJL176C,YMR120C,ADE17,Chr15,171150,165912,185252,171150,157219,189231,171150,165912,184082,-0.58077282,4.172007032,0.018957392,6.067672287,,False,0.110732757,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,SWI3,YJL176C,YOR369C,RPS12,Chr15,171150,165912,185252,171150,157219,189231,171150,165912,184082,-0.58077282,4.172007032,0.018957392,6.067672287,,False,0.174157645,857042.0,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,SWI3,YJL176C,YBR269C,SDH8; FMP21,Chr15,171150,165912,185252,171150,157219,189231,171150,165912,184082,-0.58077282,4.172007032,0.018957392,6.067672287,,False,0.244622194,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,SWI3,YJL176C,YMR196W,YMR196W; YM9646.09,Chr15,171150,165912,185252,171150,157219,189231,171150,165912,184082,-0.58077282,4.172007032,0.018957392,6.067672287,,False,0.314148593,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YJL163C,YJL163C,YPR004C,AIM45,Chr15,171150,165912,185252,171150,152424,182946,171150,165912,184082,-0.58077282,4.172007032,0.018957392,11.23395755,,False,0.243965841,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YJL163C,YJL163C,YOL030W,GAS5,Chr15,171150,165912,185252,171150,152424,182946,171150,165912,184082,-0.58077282,4.172007032,0.018957392,11.23395755,,False,0.178643291,97038.0,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YJL163C,YJL163C,YNL281W,HCH1,Chr15,171150,165912,185252,171150,152424,182946,171150,165912,184082,-0.58077282,4.172007032,0.018957392,11.23395755,,False,0.277815902,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YJL163C,YJL163C,YER055C,HIS1,Chr15,171150,165912,185252,171150,152424,182946,171150,165912,184082,-0.58077282,4.172007032,0.018957392,11.23395755,,False,0.267823196,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YJL163C,YJL163C,YIL033C,BCY1,Chr15,171150,165912,185252,171150,152424,182946,171150,165912,184082,-0.58077282,4.172007032,0.018957392,11.23395755,,False,0.337195277,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YJL163C,YJL163C,YGR169C-A,LSO2,Chr15,171150,165912,185252,171150,152424,182946,171150,165912,184082,-0.58077282,4.172007032,0.018957392,11.23395755,,False,0.232665703,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YJL163C,YJL163C,YNR050C,LYS9; LYS13,Chr15,171150,165912,185252,171150,152424,182946,171150,165912,184082,-0.58077282,4.172007032,0.018957392,11.23395755,,False,0.156664174,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YJL163C,YJL163C,YKL151C,YKL151C; YKL606,Chr15,171150,165912,185252,171150,152424,182946,171150,165912,184082,-0.58077282,4.172007032,0.018957392,11.23395755,,False,0.21828641,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YJL163C,YJL163C,YBR221C,PDB1,Chr15,171150,165912,185252,171150,152424,182946,171150,165912,184082,-0.58077282,4.172007032,0.018957392,11.23395755,,False,0.242897416,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YJL163C,YJL163C,YHR179W,OYE2,Chr15,171150,165912,185252,171150,152424,182946,171150,165912,184082,-0.58077282,4.172007032,0.018957392,11.23395755,,False,0.265082878,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YJL163C,YJL163C,YOR323C,PRO2,Chr15,171150,165912,185252,171150,152424,182946,171150,165912,184082,-0.58077282,4.172007032,0.018957392,11.23395755,,False,0.15943225,750382.0,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YJL163C,YJL163C,YMR120C,ADE17,Chr15,171150,165912,185252,171150,152424,182946,171150,165912,184082,-0.58077282,4.172007032,0.018957392,11.23395755,,False,0.110732757,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YJL163C,YJL163C,YOR369C,RPS12,Chr15,171150,165912,185252,171150,152424,182946,171150,165912,184082,-0.58077282,4.172007032,0.018957392,11.23395755,,False,0.174157645,857042.0,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YJL163C,YJL163C,YBR269C,SDH8; FMP21,Chr15,171150,165912,185252,171150,152424,182946,171150,165912,184082,-0.58077282,4.172007032,0.018957392,11.23395755,,False,0.244622194,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,YJL163C,YJL163C,YMR196W,YMR196W; YM9646.09,Chr15,171150,165912,185252,171150,152424,182946,171150,165912,184082,-0.58077282,4.172007032,0.018957392,11.23395755,,False,0.314148593,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,CIS3,YJL158C,YPR004C,AIM45,Chr15,171150,165912,185252,171150,165456,174465,171150,165912,184082,-0.58077282,4.172007032,0.018957392,25.94102994,,False,0.243965841,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,CIS3,YJL158C,YOL030W,GAS5,Chr15,171150,165912,185252,171150,165456,174465,171150,165912,184082,-0.58077282,4.172007032,0.018957392,25.94102994,,False,0.178643291,97038.0,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,CIS3,YJL158C,YNL281W,HCH1,Chr15,171150,165912,185252,171150,165456,174465,171150,165912,184082,-0.58077282,4.172007032,0.018957392,25.94102994,,False,0.277815902,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,CIS3,YJL158C,YER055C,HIS1,Chr15,171150,165912,185252,171150,165456,174465,171150,165912,184082,-0.58077282,4.172007032,0.018957392,25.94102994,,False,0.267823196,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,CIS3,YJL158C,YIL033C,BCY1,Chr15,171150,165912,185252,171150,165456,174465,171150,165912,184082,-0.58077282,4.172007032,0.018957392,25.94102994,,False,0.337195277,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
10190,ADE17_PGM2,5-FC,CIS3,YJL158C,YGR169C-A,LSO2,Chr15,171150,165912,185252,171150,165456,174465,171150,165912,184082,-0.58077282,4.172007032,0.018957392,25.94102994,,False,0.232665703,inf,False,0,True,True,True,True,True,True,YOL081W,IRA2,"""GTPase-activating protein; negatively regulates RAS by converting it from the GTP- to the GDP-bound inactive form ; required for reducing cAMP levels under nutrient limiting conditions; IRA2 has a paralog ; IRA1 ; that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"""
