iteration,overlap_pqtl,overlap_eqtl,overlap_both
9421,54,33,5
9422,68,35,6
9423,71,32,9
9424,90,31,12
9425,67,34,9
9426,75,36,9
9427,75,38,10
9428,90,34,12
9429,65,28,7
9430,65,32,6
9431,60,24,4
9432,86,35,13
9433,63,36,4
9434,63,23,3
9435,56,38,7
9436,62,33,7
9437,57,36,9
9438,64,32,5
9439,64,35,7
9440,65,30,7
9441,74,34,4
9442,65,25,7
9443,56,36,6
9444,65,29,8
9445,72,39,10
9446,68,39,10
9447,71,35,6
9448,69,21,6
9449,68,35,9
9450,72,24,6
9451,70,35,10
9452,72,29,10
9453,70,23,9
9454,70,32,6
9455,59,29,6
9456,67,38,10
9457,54,31,5
9458,81,31,12
9459,71,28,6
9460,64,31,2
9461,71,27,4
9462,72,30,8
9463,60,30,5
9464,73,39,11
9465,65,26,6
9466,74,34,9
9467,69,39,9
9468,71,26,4
9469,58,35,5
9470,82,40,9
9471,62,27,5
9472,62,27,11
9473,71,25,4
9474,58,32,5
9475,71,31,7
9476,62,39,6
9477,65,30,6
9478,64,35,7
9479,80,42,11
9480,75,24,8
9481,63,28,8
9482,72,32,7
9483,54,33,10
9484,62,24,4
9485,70,26,4
9486,60,31,5
9487,74,29,7
9488,79,29,9
9489,64,34,4
9490,60,36,8
9491,67,32,7
9492,85,38,8
9493,86,25,8
9494,67,35,10
9495,69,25,8
9496,76,35,8
9497,67,37,11
9498,78,25,1
9499,74,26,2
9500,67,30,9
9501,81,30,8
9502,71,35,10
9503,67,28,6
9504,76,38,10
9505,67,31,3
9506,70,29,7
9507,76,32,7
9508,71,38,10
9509,66,39,16
9510,67,40,7
9511,82,35,8
9512,70,30,6
9513,65,35,14
9514,67,33,7
9515,74,35,12
9516,60,25,7
9517,73,31,7
9518,59,34,6
9519,66,29,5
9520,72,41,6
9521,64,27,7
9522,72,31,8
9523,72,43,14
9524,66,37,11
9525,76,30,12
9526,95,38,14
9527,69,33,8
9528,75,39,10
9529,68,27,6
9530,75,31,10
9531,62,35,5
9532,67,35,9
9533,56,30,3
9534,68,33,3
9535,59,32,4
9536,68,34,8
9537,73,31,7
9538,71,33,10
9539,61,26,6
9540,56,31,7
9541,72,22,3
9542,68,38,9
9543,68,35,5
9544,59,31,7
9545,72,32,11
9546,63,34,6
9547,73,32,7
9548,83,33,10
9549,75,26,1
9550,67,37,11
9551,79,33,10
9552,67,26,7
9553,74,37,9
9554,65,31,6
9555,67,38,6
9556,83,33,9
9557,70,21,5
9558,60,26,3
9559,66,28,9
9560,66,27,2
9561,61,34,6
9562,69,37,11
9563,72,32,9
9564,78,24,5
9565,65,35,6
9566,74,30,5
9567,67,31,8
9568,66,24,1
9569,64,37,6
9570,84,35,13
9571,76,28,9
9572,62,36,10
9573,84,30,11
9574,61,29,6
9575,75,37,11
9576,62,28,10
9577,76,31,7
9578,79,22,7
9579,82,29,7
9580,65,20,5
9581,67,38,10
9582,72,26,10
9583,56,31,8
9584,81,23,5
9585,70,30,7
9586,59,34,10
9587,92,33,8
9588,78,29,5
9589,76,34,7
9590,53,34,4
9591,76,20,7
9592,63,24,6
9593,65,31,7
9594,55,25,4
9595,67,31,9
9596,71,32,8
9597,56,28,7
9598,83,32,8
9599,69,34,6
9600,67,29,5
9601,79,33,13
9602,74,23,2
9603,65,47,6
9604,67,26,9
9605,58,31,5
9606,76,31,10
9607,66,34,9
9608,71,34,8
9609,60,34,6
9610,68,24,5
9611,72,29,4
9612,70,34,10
9613,66,39,8
9614,63,24,6
9615,74,31,8
9616,67,33,9
9617,76,32,8
9618,71,29,8
9619,65,28,6
9620,73,29,6
9621,50,20,3
9622,60,30,5
9623,77,32,10
9624,69,30,5
9625,64,25,7
9626,59,34,9
9627,76,30,8
9628,64,21,5
9629,69,35,8
9630,68,22,6
9631,78,28,8
9632,66,33,8
9633,77,42,10
9634,71,28,9
9635,68,38,11
9636,70,39,11
9637,65,35,7
9638,77,30,5
9639,76,34,11
9640,72,30,6
9641,71,31,9
9642,76,38,11
9643,73,31,9
9644,82,33,8
9645,83,31,2
9646,62,37,8
9647,74,30,6
9648,62,29,3
9649,74,39,10
9650,66,35,7
9651,72,33,2
9652,66,26,6
9653,65,36,6
9654,69,31,9
9655,71,41,9
9656,69,28,7
9657,67,22,5
9658,64,34,6
9659,66,29,5
9660,68,36,5
9661,67,29,6
9662,82,33,12
9663,68,23,6
9664,55,25,3
9665,63,44,9
9666,62,27,6
9667,79,31,9
9668,83,27,8
9669,73,27,8
9670,61,35,8
9671,63,37,5
9672,58,24,4
9673,79,36,11
9674,70,42,9
9675,73,31,12
9676,72,32,5
9677,71,29,5
9678,71,33,8
9679,66,30,6
9680,59,22,6
9681,78,21,3
9682,70,28,9
9683,60,24,5
9684,66,35,6
9685,67,33,7
9686,66,30,5
9687,62,33,6
9688,66,29,5
9689,65,30,7
9690,73,36,10
9691,63,31,8
9692,68,33,12
9693,68,35,5
9694,57,41,7
9695,71,31,7
9696,73,32,7
9697,58,36,6
9698,78,27,10
9699,80,28,5
9700,71,36,6
9701,64,24,3
9702,60,26,6
9703,77,38,7
9704,72,18,3
9705,57,33,7
9706,61,29,5
9707,65,30,3
9708,70,34,8
9709,83,30,7
9710,78,33,7
9711,74,34,10
9712,66,25,3
9713,72,40,12
9714,68,33,7
9715,65,28,7
9716,73,28,9
9717,75,27,8
9718,70,34,8
9719,65,36,4
9720,68,31,4
9721,58,35,7
9722,76,36,9
9723,54,34,4
9724,69,33,8
9725,75,33,13
9726,68,33,3
9727,78,27,7
9728,64,29,6
9729,67,36,6
9730,67,34,9
9731,62,31,5
9732,55,30,8
9733,65,28,9
9734,64,34,6
9735,76,25,6
9736,66,31,7
9737,68,31,7
9738,64,33,9
9739,55,32,5
9740,72,40,6
9741,70,39,11
9742,57,25,4
9743,82,39,10
9744,80,34,7
9745,70,25,7
9746,76,28,10
9747,63,29,8
9748,62,27,6
9749,56,23,8
9750,65,37,11
9751,72,26,6
9752,74,30,3
9753,75,33,7
9754,61,30,5
9755,57,26,7
9756,74,37,9
9757,66,21,3
9758,79,27,9
9759,77,26,4
9760,64,33,10
9761,67,29,7
9762,69,39,11
9763,71,27,8
9764,69,33,5
9765,73,34,6
9766,71,36,5
9767,57,37,9
9768,74,28,9
9769,72,38,14
9770,81,35,12
9771,74,30,9
9772,59,18,7
9773,69,29,6
9774,70,27,5
9775,66,33,8
9776,67,28,6
9777,68,28,10
9778,63,34,6
9779,81,33,13
9780,70,31,7
9781,59,35,11
9782,70,37,13
9783,79,27,5
9784,77,27,7
9785,75,25,8
9786,71,30,8
9787,57,28,3
9788,59,30,7
9789,73,35,9
9790,81,29,8
9791,64,32,5
9792,63,29,7
9793,66,40,12
9794,66,26,6
9795,90,37,13
9796,71,37,9
9797,69,42,10
9798,70,20,5
9799,63,31,6
9800,72,35,5
9801,68,35,6
9802,60,25,1
9803,69,24,8
9804,74,32,7
9805,68,27,6
9806,68,35,6
9807,80,35,9
9808,75,19,5
9809,73,30,8
9810,70,38,7
9811,72,32,13
9812,71,32,10
9813,77,30,6
9814,62,42,4
9815,59,38,8
9816,61,27,6
9817,82,34,7
9818,73,37,11
9819,67,26,9
9820,78,32,6
9821,71,30,4
9822,66,36,5
9823,74,29,6
9824,70,39,7
9825,60,28,4
9826,61,29,5
9827,68,38,6
9828,72,30,6
9829,67,36,5
9830,52,28,7
9831,71,27,6
9832,62,26,6
9833,59,28,6
9834,61,37,12
9835,65,26,6
9836,75,32,9
9837,73,32,10
9838,77,25,5
9839,69,31,6
9840,77,36,9
9841,63,29,6
9842,75,36,14
9843,68,32,4
9844,61,26,5
9845,69,24,5
9846,71,28,5
9847,73,36,7
9848,67,36,12
9849,55,28,5
9850,62,44,13
9851,61,29,7
9852,79,31,9
9853,73,36,6
9854,55,31,9
9855,75,27,7
9856,75,38,11
9857,55,30,6
9858,58,31,5
9859,81,29,7
9860,65,33,5
9861,74,19,5
9862,69,23,5
9863,69,34,10
9864,58,31,5
9865,72,32,10
9866,79,24,6
9867,64,25,3
9868,77,42,13
9869,71,37,5
9870,74,40,12
9871,71,41,10
9872,69,32,4
9873,72,28,6
9874,59,41,9
9875,69,30,8
9876,74,36,11
9877,76,40,5
9878,76,31,10
9879,73,37,7
9880,64,37,5
9881,81,31,7
9882,67,32,9
9883,77,38,11
9884,78,30,6
9885,75,28,8
9886,86,42,11
9887,56,38,6
9888,83,23,5
9889,66,32,4
9890,72,33,6
9891,60,35,8
9892,59,25,4
9893,66,30,6
9894,75,35,7
9895,62,27,11
9896,65,34,9
9897,78,32,10
9898,61,31,5
9899,67,21,3
9900,70,32,5
9901,71,27,4
9902,75,38,9
9903,65,36,9
9904,61,25,4
9905,70,26,7
9906,57,34,8
9907,69,43,3
9908,61,30,4
9909,68,33,7
9910,69,29,6
9911,71,33,8
9912,67,40,14
9913,70,23,5
9914,58,43,8
9915,70,37,10
9916,53,35,8
9917,67,28,8
9918,70,36,10
9919,75,33,11
9920,83,35,7
9921,67,34,9
9922,64,28,3
9923,72,30,6
9924,86,44,14
9925,84,30,9
9926,69,30,7
9927,64,43,10
9928,90,23,4
9929,68,26,3
9930,84,33,9
9931,66,23,3
9932,66,27,2
9933,65,30,9
9934,72,39,5
9935,58,24,3
9936,68,29,5
9937,74,32,11
9938,77,33,7
9939,75,40,6
9940,66,38,7
9941,57,35,7
9942,56,29,4
9943,62,33,12
9944,59,27,2
9945,72,30,8
9946,64,23,5
9947,68,29,5
9948,78,34,11
9949,72,27,5
9950,66,27,10
9951,80,42,8
9952,67,43,10
9953,66,26,4
9954,68,30,8
9955,67,37,10
9956,67,37,8
9957,69,24,7
9958,63,32,3
9959,67,30,6
9960,69,31,8
9961,70,32,5
9962,55,35,5
9963,68,38,11
9964,55,33,2
9965,73,29,8
9966,63,25,8
9967,77,31,5
9968,67,23,3
9969,69,25,4
9970,69,35,12
9971,75,29,4
9972,75,34,8
9973,85,39,8
9974,61,31,4
9975,73,26,5
9976,65,40,5
9977,65,35,11
9978,76,27,8
9979,56,35,8
9980,76,35,7
9981,66,34,3
9982,77,33,13
9983,74,44,9
9984,70,35,6
9985,72,25,6
9986,63,31,7
9987,72,36,5
9988,91,35,14
9989,64,31,9
9990,76,19,5
9991,70,32,7
9992,66,31,5
9993,69,33,5
9994,72,33,7
9995,75,26,6
9996,82,34,7
9997,59,32,4
9998,68,28,4
9999,68,30,1
10000,70,34,2
