"","ORFs","Gene_names"
"5316","Q0120","BI4"
"5317","Q0115","BI3"
"5318","Q0110","BI2"
"5319","Q0105","COB"
"5320","Q0085","ATP6"
"5321","Q0080","ATP8"
"5322","Q0075","AI5_BETA"
"5323","Q0070","AI5_ALPHA"
"5324","Q0065","AI4"
"5325","Q0060","AI3"
"5326","Q0055","AI2"
"5327","Q0050","AI1"
"5328","Q0045","COX1"
"5329","Q0020","15S_RRNA"
"5330","PWR1","PWR1"
"5331","ORI8","ORI8"
"5332","ORI7","ORI7"
"5333","ORI6","ORI6"
"5334","ORI5","ORI5"
"5335","ORI4","ORI4"
"5336","ORI3","ORI3"
"5337","ORI2","ORI2"
"5338","ORI1","ORI1"
"5339","NTS2-2","NTS2-2"
"5340","NTS2-1","NTS2-1"
"5341","NTS1-2","NTS1-2"
"5342","NTS1-1","NTS1-1"
"5343","NME1","NME1"
"5344","MPR2","MPR2"
"5345","MPR1","MPR1"
"5346","MEL9","MEL9"
"5347","MEL8","MEL8"
"5348","MEL7","MEL7"
"5349","MEL6","MEL6"
"5350","MEL5","MEL5"
"5351","MEL4","MEL4"
"5352","MEL3","MEL3"
"5353","MEL2","MEL2"
"5354","MEL10","MEL10"
"5355","MEL1","MEL1"
"5356","MATALPHA","MATALPHA"
"5357","MATA2","MATA2"
"5358","MATA1","MATA1"
"5359","MATA","MATA"
"5360","MAL64","MAL64"
"5361","MAL63","MAL63"
"5362","MAL62","MAL62"
"5363","MAL61","MAL61"
"5364","MAL6","MAL6"
"5365","MAL43","MAL43"
"5366","MAL42","MAL42"
"5367","MAL41","MAL41"
"5368","MAL4","MAL4"
"5369","MAL34","MAL34"
"5370","MAL3","MAL3"
"5371","MAL23","MAL23"
"5372","MAL22","MAL22"
"5373","MAL21","MAL21"
"5374","MAL2","MAL2"
"5375","MAL1","MAL1"
"5376","LSR1","LSR1"
"5377","KHS1","KHS1"
"5378","KHR1","KHR1"
"5379","ITS2-2","ITS2-2"
"5380","ITS2-1","ITS2-1"
"5381","ITS1-2","ITS1-2"
"5382","ITS1-1","ITS1-1"
"5383","IRT1","IRT1"
"5384","IMI1","IMI1"
"5385","ICR1","ICR1"
"5386","HRA1","HRA1"
"5387","HMR","HMR"
"5388","HML","HML"
"5389","FPG1","FPG1"
"5390","ETS2-2","ETS2-2"
"5391","ETS2-1","ETS2-1"
"5392","ETS1-2","ETS1-2"
"5393","ETS1-1","ETS1-1"
"5394","ETC8","ETC8"
"5395","ETC7","ETC7"
"5396","ETC6","ETC6"
"5397","ETC5","ETC5"
"5398","ETC4","ETC4"
"5399","ETC3","ETC3"
"5400","ETC2","ETC2"
"5401","ETC1","ETC1"
"5402","ENS2","ENS2"
"5403","ENA6","ENA6"
"5404","CEN9","CEN9"
"5405","CEN8","CEN8"
"5406","CEN7","CEN7"
"5407","CEN6","CEN6"
"5408","CEN5","CEN5"
"5409","CEN4","CEN4"
"5410","CEN3","CEN3"
"5411","CEN2","CEN2"
"5412","CEN16","CEN16"
"5413","CEN15","CEN15"
"5414","CEN14","CEN14"
"5415","CEN13","CEN13"
"5416","CEN12","CEN12"
"5417","CEN11","CEN11"
"5418","CEN10","CEN10"
"5419","CEN1","CEN1"
"5420","AWA1","AWA1"
"5421","ARS913","ARS901"
"5422","ARS808","ARS2"
"5423","ARS805","ARS805"
"5424","ARS706","ARS706"
"5425","ARS610","ARS610"
"5426","ARS609","ARS609"
"5427","ARS608","ARS608"
"5428","ARS607","ARS607"
"5429","ARS606","ARS606"
"5430","ARS605","ARS605"
"5431","ARS604","ARS604"
"5432","ARS603.5","ARS603.5"
"5433","ARS603","ARS603"
"5434","ARS602","ARS602"
"5435","ARS601","ARS601"
"5436","ARS600","ARS600"
"5437","ARS422","ARS422"
"5438","ARS416","ARS1"
"5439","ARS404","ARS404"
"5440","ARS320","ARS320"
"5441","ARS319","ARS319"
"5442","ARS318","ARS318"
"5443","ARS317","ARS317"
"5444","ARS316","ARS316"
"5445","ARS315","ARS315"
"5446","ARS314","ARS314"
"5447","ARS313","ARS313"
"5448","ARS310","ARS310"
"5449","ARS309","ARS309"
"5450","ARS308","ARS308"
"5451","ARS307","ARS307"
"5452","ARS306","ARS306"
"5453","ARS305","ARS305"
"5454","ARS304","ARS304"
"5455","ARS303","ARS303"
"5456","ARS302","ARS302"
"5457","ARS301","ARS301"
"5458","ARS300","ARS300"
"5459","ARS209","ARS209"
"5460","ARS1516","ARS1516"
"5461","ARS1208","ARS1208"
"5462","ARS110","ARS110"
"5463","ARS109","ARS101"
