gene_symbol	QTL_type	percent_variance	beta	cis_trans
Gpc4	LOCAL	21.88957388	0.6616581274344026	cis
Capzb	DISTANT	22.35596287	0.6686697670748992	trans
Cyp4v3	DISTANT	21.68483894	0.6585565873939763	trans
Atp11c	LOCAL	22.63911089	0.6728909404948176	cis
Mtmr1	LOCAL	21.76480878	0.6597697898509752	cis
Mrps10	DISTANT	21.88230535	0.6615482650570553	trans
Tmbim6	DISTANT	21.82374969	0.6606625415444711	trans
Ablim1	DISTANT	21.58183334	0.6569906139359983	trans
Tmem30a	DISTANT	24.23130889	0.696150973424587	trans
Fam126a	DISTANT	27.12880744	0.736597684492695	trans
Pls3	LOCAL	44.16618511	0.9398530215943341	cis
Emd	LOCAL	21.5037177	0.6558005443730586	cis
Fgl1	DISTANT	26.01745088	0.7213522146635442	trans
Fmo5	DISTANT	21.68675362	0.6585856606395253	trans
Gyk	LOCAL	33.52573381	0.8188496053610821	cis
Atg12	DISTANT	23.4002907	0.6841095043923889	trans
Eprs	DISTANT	22.39928833	0.669317388538502	trans
Adh4	DISTANT	23.08431007	0.6794749453806226	trans
Cmbl	DISTANT	23.47284096	0.6851691902004935	trans
Nat8	DISTANT	26.0416586	0.7216877247120115	trans
Myo1b	DISTANT	21.52271262	0.6560901252114681	trans
Htatip2	DISTANT	22.5311578	0.671284705620499	trans
Fbxo9	DISTANT	32.01581186	0.8001976238405111	trans
Arhgap42	DISTANT	22.30514449	0.6679093425009116	trans
Klhdc7a	DISTANT	23.79795192	0.6898978463511826	trans
Adprhl2	DISTANT	23.63610675	0.6875479146939506	trans
Dennd5b	DISTANT	22.55185356	0.6715929356388437	trans
Babam1	DISTANT	23.77616033	0.689581907100237	trans
Mak16	DISTANT	35.95862762	0.8480404190839019	trans
Ndufs4	DISTANT	22.27505587	0.6674587008946695	trans
Rel	DISTANT	29.93100705	0.7737054613998793	trans
Alox5ap	DISTANT	35.97393319	0.8482208814925508	trans
Fbxl8	DISTANT	35.89072751	0.8472393700720003	trans
Tsc22d3	LOCAL	31.86592414	0.7983222925610934	cis
Tbc1d8b	LOCAL	29.99617516	0.774547289195437	cis
Rpl37	DISTANT	26.90667899	0.7335758855087863	trans
Crip2	DISTANT	22.73715203	0.6743463802824183	trans
Rin3	DISTANT	23.98366678	0.6925845331798856	trans
Slc9a8	DISTANT	28.54852932	0.7556259566743323	trans
Alas1	DISTANT	22.1025662	0.6648694037177526	trans
Fkbpl	DISTANT	40.72386557	0.9024839673922191	trans
Pfkfb1	LOCAL	34.99727168	0.8366274162373595	cis
Pfkfb1	LOCAL	36.9783994	0.8599813881706976	cis
Tsr2	LOCAL	25.79554972	0.7182694441503132	cis
Alas2	LOCAL	30.75269415	0.7842537108614788	cis
Pcx	DISTANT	21.80370883	0.660359126990761	trans
Prdx4	LOCAL	22.49427863	0.6707350986790538	cis
Acot9	LOCAL	23.21447547	0.6813879287160876	cis
Sms	LOCAL	29.5496158	0.7687602461105804	cis
Etfdh	DISTANT	23.04033308	0.6788274166531578	trans
Hook1	DISTANT	22.17426437	0.6659469103464629	trans
Ctps	DISTANT	25.71337451	0.7171244593513737	trans
Ctps2	LOCAL	44.33338794	0.9416303727047042	cis
Car5b	LOCAL	24.51899642	0.7002713248448775	cis
Rnf130	DISTANT	28.38134238	0.7534101456710017	trans
Pir	LOCAL	32.29277844	0.8036513975599121	cis
Pawr	DISTANT	28.02289837	0.7486374071605025	trans
Tat	DISTANT	23.72666087	0.6888637146780195	trans
Dhx57	DISTANT	32.67991192	0.8084542277705028	trans
Gm6768	DISTANT	36.57482264	0.8552756589544683	trans
Nadk	DISTANT	22.976446	0.6778856245709891	trans
Tdrd7	DISTANT	22.60712783	0.6724154642778525	trans
